vdd,vdd18,Instance,vbl,tc_0,tc_1,tc_2,tc_3,tc_4,tc_5,tc_6,tc_7,tc_8,tc_9,Lot Bin Wafer,Part Number,Temp,Date
0.8,1.62,2,30,1.371,1.363,1.367,1.354,1.343,1.350,1.327,1.299,1.309,1.278,P9999_0y_X,P9999,25C,221013
0.8,1.62,2,31,1.406,1.396,1.402,1.387,1.369,1.379,1.352,1.324,1.334,1.303,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,0,0.386,0.402,0.401,0.401,0.400,0.400,0.400,0.400,0.400,0.399,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,1,0.421,0.421,0.420,0.420,0.419,0.419,0.419,0.419,0.419,0.419,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,2,0.444,0.443,0.443,0.442,0.442,0.441,0.441,0.441,0.441,0.441,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,3,0.466,0.465,0.464,0.464,0.464,0.463,0.463,0.463,0.463,0.463,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,4,0.488,0.488,0.488,0.487,0.486,0.486,0.486,0.486,0.486,0.486,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,5,0.509,0.508,0.508,0.507,0.507,0.507,0.507,0.506,0.506,0.506,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,6,0.531,0.530,0.530,0.529,0.529,0.529,0.529,0.528,0.528,0.528,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,7,0.552,0.551,0.550,0.550,0.550,0.550,0.550,0.549,0.549,0.550,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,8,0.519,0.518,0.517,0.516,0.515,0.514,0.514,0.514,0.514,0.514,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,9,0.571,0.571,0.569,0.569,0.568,0.568,0.568,0.567,0.567,0.567,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,10,0.608,0.608,0.606,0.606,0.605,0.605,0.605,0.604,0.605,0.604,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,11,0.649,0.649,0.647,0.647,0.646,0.646,0.646,0.645,0.645,0.645,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,12,0.685,0.684,0.683,0.682,0.682,0.681,0.681,0.681,0.681,0.681,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,13,0.722,0.722,0.720,0.720,0.719,0.719,0.719,0.719,0.719,0.719,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,14,0.757,0.756,0.755,0.755,0.754,0.754,0.754,0.754,0.754,0.754,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,15,0.791,0.790,0.789,0.789,0.788,0.788,0.788,0.788,0.788,0.788,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,16,0.824,0.823,0.822,0.822,0.822,0.821,0.821,0.821,0.821,0.821,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,17,0.859,0.858,0.857,0.857,0.857,0.856,0.857,0.856,0.856,0.856,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,18,0.897,0.897,0.896,0.895,0.895,0.895,0.895,0.895,0.894,0.894,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,19,0.930,0.930,0.930,0.929,0.929,0.928,0.928,0.928,0.928,0.928,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,20,0.968,0.968,0.967,0.966,0.966,0.965,0.965,0.965,0.965,0.965,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,21,1.006,1.006,1.005,1.004,1.004,1.003,1.004,1.003,1.003,1.003,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,22,1.045,1.045,1.043,1.043,1.043,1.042,1.042,1.042,1.041,1.042,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,23,1.085,1.085,1.084,1.083,1.082,1.082,1.082,1.082,1.081,1.085,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,24,1.124,1.124,1.122,1.122,1.122,1.121,1.121,1.125,1.120,1.118,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,25,1.165,1.165,1.163,1.163,1.162,1.161,1.162,1.162,1.165,1.149,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,26,1.206,1.206,1.203,1.203,1.204,1.202,1.205,1.195,1.198,1.179,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,27,1.248,1.247,1.245,1.244,1.246,1.247,1.239,1.225,1.228,1.205,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,28,1.288,1.291,1.284,1.287,1.278,1.282,1.271,1.249,1.258,1.229,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,29,1.333,1.328,1.329,1.323,1.310,1.313,1.301,1.274,1.284,1.253,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,30,1.371,1.365,1.367,1.357,1.343,1.346,1.327,1.299,1.309,1.279,P9999_0y_X,P9999,25C,221013
0.8,1.98,2,31,1.404,1.396,1.400,1.390,1.368,1.379,1.352,1.324,1.334,1.303,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,0,0.386,0.402,0.401,0.400,0.400,0.400,0.400,0.400,0.399,0.399,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,1,0.421,0.421,0.420,0.420,0.419,0.419,0.419,0.419,0.419,0.419,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,2,0.444,0.443,0.442,0.442,0.442,0.442,0.441,0.441,0.441,0.441,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,3,0.465,0.465,0.464,0.464,0.464,0.463,0.463,0.463,0.463,0.463,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,4,0.488,0.488,0.487,0.487,0.487,0.486,0.486,0.486,0.486,0.486,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,5,0.509,0.509,0.508,0.507,0.507,0.507,0.507,0.507,0.507,0.507,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,6,0.531,0.531,0.529,0.529,0.529,0.529,0.529,0.529,0.528,0.528,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,7,0.552,0.551,0.550,0.550,0.550,0.550,0.550,0.550,0.549,0.549,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,8,0.519,0.518,0.516,0.516,0.515,0.515,0.515,0.514,0.514,0.514,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,9,0.571,0.571,0.569,0.569,0.568,0.567,0.568,0.567,0.567,0.567,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,10,0.608,0.608,0.606,0.606,0.605,0.605,0.605,0.605,0.604,0.605,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,11,0.649,0.648,0.647,0.647,0.646,0.645,0.646,0.645,0.645,0.646,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,12,0.684,0.684,0.682,0.682,0.682,0.681,0.681,0.681,0.681,0.681,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,13,0.722,0.721,0.720,0.720,0.720,0.719,0.719,0.719,0.718,0.719,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,14,0.757,0.756,0.755,0.754,0.754,0.754,0.754,0.754,0.754,0.753,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,15,0.791,0.791,0.789,0.789,0.789,0.788,0.788,0.788,0.788,0.788,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,16,0.824,0.823,0.822,0.822,0.822,0.821,0.821,0.821,0.821,0.821,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,17,0.859,0.858,0.857,0.857,0.857,0.856,0.856,0.856,0.856,0.856,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,18,0.897,0.896,0.896,0.895,0.895,0.895,0.895,0.894,0.894,0.894,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,19,0.930,0.930,0.929,0.929,0.929,0.929,0.928,0.928,0.928,0.928,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,20,0.968,0.968,0.966,0.966,0.966,0.965,0.965,0.965,0.965,0.965,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,21,1.006,1.006,1.004,1.004,1.004,1.004,1.003,1.003,1.003,1.003,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,22,1.045,1.044,1.043,1.043,1.042,1.042,1.042,1.042,1.041,1.042,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,23,1.085,1.085,1.083,1.083,1.083,1.082,1.082,1.082,1.081,1.086,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,24,1.124,1.123,1.122,1.122,1.121,1.120,1.121,1.125,1.120,1.118,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,25,1.165,1.165,1.163,1.163,1.162,1.162,1.162,1.161,1.164,1.151,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,26,1.207,1.205,1.203,1.203,1.208,1.202,1.205,1.194,1.199,1.179,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,27,1.247,1.247,1.244,1.244,1.245,1.247,1.238,1.223,1.229,1.204,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,28,1.288,1.290,1.284,1.287,1.278,1.283,1.269,1.249,1.258,1.229,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,29,1.332,1.330,1.329,1.324,1.310,1.316,1.301,1.274,1.284,1.253,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,30,1.374,1.364,1.368,1.358,1.343,1.348,1.327,1.299,1.310,1.278,P9999_0y_X,P9999,25C,221013
0.8,2.07,2,31,1.410,1.397,1.400,1.389,1.369,1.379,1.352,1.324,1.334,1.303,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,0,0.386,0.402,0.401,0.401,0.400,0.400,0.400,0.399,0.399,0.399,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,1,0.421,0.421,0.420,0.420,0.419,0.419,0.419,0.419,0.419,0.419,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,2,0.444,0.443,0.442,0.442,0.442,0.441,0.441,0.441,0.441,0.441,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,3,0.465,0.465,0.464,0.464,0.464,0.463,0.463,0.463,0.463,0.463,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,4,0.488,0.488,0.487,0.487,0.487,0.486,0.486,0.486,0.486,0.486,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,5,0.509,0.509,0.508,0.507,0.507,0.507,0.507,0.507,0.506,0.506,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,6,0.531,0.531,0.530,0.529,0.529,0.529,0.528,0.528,0.528,0.528,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,7,0.552,0.551,0.550,0.550,0.550,0.550,0.549,0.550,0.549,0.549,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,8,0.520,0.519,0.517,0.516,0.516,0.515,0.514,0.514,0.514,0.514,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,9,0.571,0.571,0.569,0.569,0.568,0.568,0.568,0.567,0.567,0.567,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,10,0.608,0.608,0.606,0.606,0.606,0.605,0.605,0.604,0.604,0.604,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,11,0.649,0.648,0.647,0.646,0.646,0.646,0.646,0.646,0.646,0.645,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,12,0.684,0.684,0.683,0.683,0.682,0.681,0.681,0.681,0.681,0.681,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,13,0.722,0.722,0.720,0.720,0.720,0.719,0.719,0.719,0.719,0.719,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,14,0.757,0.756,0.755,0.755,0.754,0.754,0.754,0.754,0.754,0.753,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,15,0.791,0.790,0.789,0.789,0.788,0.788,0.788,0.788,0.788,0.788,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,16,0.824,0.823,0.822,0.822,0.822,0.821,0.821,0.821,0.821,0.821,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,17,0.859,0.858,0.857,0.857,0.857,0.856,0.856,0.856,0.856,0.856,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,18,0.897,0.896,0.896,0.895,0.895,0.895,0.895,0.894,0.894,0.894,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,19,0.931,0.930,0.929,0.929,0.929,0.928,0.928,0.928,0.928,0.928,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,20,0.968,0.968,0.966,0.966,0.966,0.965,0.966,0.965,0.965,0.965,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,21,1.006,1.006,1.005,1.005,1.004,1.004,1.003,1.003,1.003,1.003,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,22,1.045,1.044,1.043,1.043,1.042,1.042,1.042,1.042,1.041,1.042,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,23,1.085,1.085,1.083,1.083,1.083,1.082,1.082,1.082,1.081,1.086,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,24,1.124,1.124,1.122,1.122,1.121,1.120,1.121,1.125,1.121,1.116,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,25,1.165,1.165,1.163,1.163,1.162,1.161,1.162,1.160,1.163,1.148,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,26,1.206,1.206,1.203,1.203,1.203,1.202,1.206,1.192,1.197,1.179,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,27,1.248,1.247,1.244,1.244,1.247,1.247,1.239,1.224,1.230,1.205,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,28,1.288,1.290,1.284,1.287,1.281,1.282,1.270,1.249,1.259,1.229,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,29,1.333,1.331,1.329,1.324,1.314,1.317,1.301,1.274,1.284,1.253,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,30,1.371,1.365,1.368,1.356,1.343,1.351,1.327,1.299,1.310,1.278,P9999_0y_X,P9999,25C,221013
0.9,1.8,2,31,1.404,1.399,1.403,1.388,1.369,1.379,1.352,1.324,1.334,1.302,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,0,0.386,0.402,0.401,0.401,0.400,0.400,0.400,0.400,0.399,0.399,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,1,0.421,0.421,0.420,0.420,0.419,0.419,0.419,0.419,0.419,0.419,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,2,0.444,0.443,0.443,0.442,0.442,0.442,0.441,0.441,0.441,0.441,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,3,0.465,0.465,0.464,0.464,0.464,0.463,0.463,0.463,0.463,0.463,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,4,0.488,0.488,0.487,0.487,0.487,0.486,0.486,0.486,0.486,0.486,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,5,0.509,0.508,0.508,0.507,0.507,0.507,0.507,0.507,0.506,0.507,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,6,0.531,0.530,0.529,0.529,0.529,0.529,0.529,0.529,0.528,0.528,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,7,0.551,0.551,0.550,0.550,0.550,0.550,0.550,0.550,0.549,0.549,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,8,0.519,0.519,0.516,0.516,0.515,0.515,0.515,0.514,0.514,0.514,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,9,0.571,0.571,0.569,0.569,0.568,0.568,0.567,0.567,0.567,0.567,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,10,0.608,0.608,0.606,0.606,0.605,0.605,0.605,0.605,0.604,0.604,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,11,0.649,0.648,0.647,0.647,0.646,0.646,0.646,0.646,0.645,0.646,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,12,0.684,0.684,0.682,0.682,0.682,0.681,0.681,0.681,0.681,0.681,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,13,0.722,0.721,0.720,0.720,0.719,0.719,0.719,0.719,0.719,0.719,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,14,0.757,0.756,0.755,0.754,0.754,0.754,0.754,0.754,0.754,0.754,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,15,0.791,0.791,0.789,0.789,0.788,0.788,0.788,0.788,0.788,0.788,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,16,0.824,0.823,0.822,0.822,0.822,0.821,0.821,0.821,0.821,0.821,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,17,0.859,0.858,0.857,0.857,0.856,0.856,0.856,0.856,0.856,0.856,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,18,0.897,0.896,0.896,0.895,0.895,0.895,0.895,0.894,0.894,0.894,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,19,0.930,0.930,0.929,0.929,0.929,0.928,0.928,0.928,0.928,0.928,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,20,0.968,0.968,0.966,0.966,0.966,0.965,0.965,0.965,0.965,0.965,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,21,1.006,1.006,1.004,1.005,1.004,1.003,1.003,1.003,1.003,1.003,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,22,1.045,1.044,1.043,1.043,1.042,1.042,1.042,1.042,1.041,1.042,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,23,1.085,1.085,1.083,1.083,1.082,1.082,1.082,1.082,1.081,1.085,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,24,1.124,1.124,1.122,1.122,1.121,1.121,1.121,1.125,1.121,1.119,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,25,1.166,1.165,1.163,1.163,1.162,1.161,1.162,1.161,1.163,1.151,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,26,1.206,1.206,1.204,1.203,1.203,1.202,1.205,1.194,1.198,1.179,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,27,1.248,1.247,1.244,1.244,1.247,1.247,1.240,1.223,1.230,1.205,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,28,1.288,1.291,1.285,1.287,1.278,1.282,1.272,1.249,1.259,1.229,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,29,1.332,1.330,1.328,1.324,1.311,1.315,1.301,1.274,1.285,1.254,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,30,1.373,1.366,1.366,1.360,1.342,1.349,1.327,1.300,1.310,1.279,P9999_0y_X,P9999,25C,221013
0.9,1.53,2,31,1.409,1.400,1.402,1.391,1.369,1.379,1.352,1.324,1.334,1.303,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,0,0.386,0.402,0.401,0.400,0.400,0.400,0.400,0.400,0.399,0.399,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,1,0.421,0.421,0.420,0.420,0.419,0.419,0.419,0.419,0.419,0.419,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,2,0.443,0.443,0.442,0.442,0.442,0.442,0.441,0.441,0.441,0.441,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,3,0.465,0.465,0.464,0.464,0.464,0.463,0.463,0.463,0.463,0.463,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,4,0.488,0.488,0.487,0.487,0.486,0.486,0.486,0.486,0.486,0.486,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,5,0.509,0.509,0.508,0.507,0.507,0.507,0.507,0.507,0.506,0.506,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,6,0.531,0.530,0.529,0.529,0.529,0.529,0.528,0.528,0.528,0.528,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,7,0.551,0.551,0.550,0.550,0.550,0.550,0.550,0.549,0.549,0.549,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,8,0.519,0.518,0.516,0.516,0.515,0.515,0.514,0.514,0.514,0.514,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,9,0.571,0.571,0.569,0.569,0.568,0.568,0.567,0.567,0.567,0.567,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,10,0.608,0.608,0.606,0.606,0.605,0.605,0.605,0.605,0.604,0.605,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,11,0.649,0.649,0.647,0.647,0.646,0.646,0.645,0.645,0.645,0.646,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,12,0.684,0.684,0.683,0.682,0.682,0.681,0.681,0.681,0.681,0.681,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,13,0.722,0.721,0.720,0.719,0.719,0.719,0.719,0.719,0.718,0.719,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,14,0.757,0.756,0.755,0.754,0.754,0.754,0.754,0.754,0.754,0.754,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,15,0.791,0.790,0.789,0.788,0.788,0.788,0.788,0.788,0.788,0.788,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,16,0.824,0.823,0.822,0.822,0.822,0.821,0.821,0.821,0.821,0.821,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,17,0.859,0.858,0.857,0.857,0.857,0.856,0.856,0.856,0.856,0.856,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,18,0.897,0.896,0.896,0.895,0.895,0.895,0.894,0.894,0.894,0.894,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,19,0.930,0.930,0.929,0.929,0.929,0.928,0.928,0.928,0.928,0.928,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,20,0.968,0.967,0.966,0.966,0.966,0.965,0.965,0.965,0.965,0.965,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,21,1.006,1.006,1.005,1.004,1.004,1.003,1.003,1.003,1.003,1.003,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,22,1.044,1.044,1.043,1.043,1.042,1.042,1.042,1.042,1.041,1.042,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,23,1.085,1.084,1.083,1.083,1.083,1.082,1.082,1.082,1.081,1.086,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,24,1.124,1.124,1.122,1.121,1.121,1.120,1.121,1.125,1.120,1.118,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,25,1.165,1.165,1.163,1.162,1.162,1.161,1.162,1.160,1.164,1.151,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,26,1.206,1.206,1.203,1.203,1.203,1.202,1.205,1.192,1.199,1.179,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,27,1.247,1.247,1.244,1.244,1.247,1.246,1.237,1.224,1.231,1.204,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,28,1.288,1.291,1.284,1.287,1.281,1.284,1.269,1.249,1.259,1.229,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,29,1.332,1.329,1.329,1.324,1.314,1.317,1.299,1.274,1.284,1.254,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,30,1.372,1.363,1.367,1.359,1.343,1.349,1.327,1.299,1.310,1.278,P9999_0y_X,P9999,25C,221013
0.9,1.62,2,31,1.406,1.397,1.403,1.392,1.369,1.379,1.352,1.324,1.334,1.303,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,0,0.386,0.402,0.401,0.400,0.400,0.400,0.400,0.400,0.400,0.399,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,1,0.421,0.421,0.420,0.419,0.419,0.419,0.419,0.419,0.419,0.419,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,2,0.444,0.443,0.443,0.442,0.442,0.442,0.441,0.441,0.441,0.441,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,3,0.466,0.465,0.464,0.464,0.464,0.463,0.463,0.463,0.463,0.463,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,4,0.488,0.488,0.487,0.487,0.487,0.486,0.486,0.486,0.486,0.486,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,5,0.509,0.509,0.508,0.507,0.507,0.507,0.507,0.506,0.507,0.506,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,6,0.531,0.530,0.529,0.529,0.529,0.529,0.529,0.528,0.528,0.528,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,7,0.552,0.551,0.551,0.550,0.550,0.550,0.550,0.549,0.549,0.549,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,8,0.519,0.519,0.516,0.516,0.515,0.514,0.514,0.514,0.514,0.514,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,9,0.571,0.571,0.569,0.569,0.568,0.568,0.567,0.567,0.567,0.567,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,10,0.608,0.608,0.606,0.606,0.605,0.605,0.605,0.604,0.605,0.605,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,11,0.649,0.649,0.647,0.647,0.646,0.646,0.645,0.645,0.645,0.645,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,12,0.684,0.684,0.683,0.682,0.682,0.681,0.681,0.681,0.681,0.681,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,13,0.722,0.721,0.720,0.720,0.720,0.719,0.719,0.719,0.718,0.719,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,14,0.757,0.756,0.755,0.754,0.754,0.754,0.754,0.754,0.754,0.754,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,15,0.791,0.791,0.789,0.789,0.789,0.788,0.788,0.788,0.788,0.788,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,16,0.824,0.823,0.822,0.822,0.822,0.821,0.821,0.821,0.821,0.821,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,17,0.859,0.858,0.857,0.857,0.857,0.856,0.856,0.856,0.856,0.856,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,18,0.897,0.896,0.895,0.895,0.895,0.895,0.894,0.894,0.894,0.894,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,19,0.930,0.930,0.929,0.929,0.929,0.928,0.928,0.928,0.928,0.928,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,20,0.968,0.968,0.966,0.966,0.966,0.965,0.965,0.965,0.965,0.965,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,21,1.006,1.006,1.005,1.004,1.004,1.003,1.003,1.003,1.003,1.003,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,22,1.045,1.045,1.043,1.043,1.042,1.042,1.042,1.041,1.041,1.042,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,23,1.085,1.085,1.083,1.083,1.082,1.082,1.082,1.082,1.082,1.086,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,24,1.124,1.124,1.122,1.122,1.121,1.120,1.121,1.125,1.120,1.118,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,25,1.165,1.165,1.163,1.162,1.162,1.161,1.162,1.159,1.164,1.151,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,26,1.206,1.206,1.204,1.203,1.203,1.202,1.206,1.191,1.197,1.179,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,27,1.247,1.247,1.244,1.244,1.246,1.246,1.239,1.224,1.228,1.205,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,28,1.288,1.290,1.284,1.288,1.280,1.284,1.271,1.249,1.259,1.229,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,29,1.333,1.329,1.328,1.323,1.313,1.316,1.301,1.274,1.284,1.253,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,30,1.371,1.364,1.368,1.358,1.343,1.350,1.327,1.300,1.310,1.278,P9999_0y_X,P9999,25C,221013
0.9,1.98,2,31,1.406,1.395,1.401,1.390,1.369,1.379,1.352,1.324,1.334,1.303,P9999_0y_X,P9999,25C,221013
0.9,2.07,2,0,0.386,0.402,0.401,0.401,0.400,0.400,0.400,0.400,0.399,0.399,P9999_0y_X,P9999,25C,221013
