vdd,vdd18,Instance,vwl,tc_0,tc_1,tc_2,tc_3,tc_4,tc_5,tc_6,tc_7,tc_8,tc_9,Lot Bin Wafer,Part Number,Temp,Date
0.92,1.8,4,27,2.511,2.511,2.510,2.510,2.511,2.511,2.510,2.504,2.510,2.470,P9999_0y_X,P9999,25C,221013
0.92,1.8,4,28,2.511,2.512,2.511,2.511,2.511,2.511,2.511,2.511,2.511,2.506,P9999_0y_X,P9999,25C,221013
0.92,1.8,4,29,2.511,2.512,2.511,2.511,2.511,2.512,2.511,2.511,2.511,2.512,P9999_0y_X,P9999,25C,221013
0.92,1.8,4,30,2.512,2.512,2.511,2.511,2.511,2.511,2.511,2.511,2.510,2.510,P9999_0y_X,P9999,25C,221013
0.92,1.8,4,31,2.511,2.511,2.511,2.511,2.511,2.511,2.511,2.511,2.510,2.511,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,0,1.207,1.212,1.227,1.201,1.169,1.182,1.148,1.111,1.126,1.084,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,1,1.301,1.276,1.292,1.264,1.233,1.246,1.213,1.179,1.192,1.153,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,2,1.365,1.340,1.355,1.327,1.298,1.311,1.278,1.243,1.257,1.217,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,3,1.423,1.399,1.414,1.387,1.356,1.370,1.337,1.302,1.317,1.278,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,4,1.482,1.454,1.470,1.443,1.414,1.427,1.394,1.360,1.375,1.335,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,5,1.537,1.511,1.526,1.499,1.470,1.483,1.449,1.415,1.429,1.390,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,6,1.592,1.566,1.581,1.553,1.523,1.537,1.503,1.468,1.483,1.445,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,7,1.646,1.620,1.636,1.607,1.577,1.591,1.557,1.521,1.537,1.497,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,8,1.700,1.672,1.688,1.659,1.629,1.643,1.609,1.573,1.588,1.549,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,9,1.753,1.726,1.742,1.712,1.681,1.695,1.660,1.624,1.639,1.599,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,10,1.808,1.780,1.796,1.765,1.734,1.748,1.713,1.676,1.691,1.651,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,11,1.860,1.832,1.848,1.818,1.785,1.800,1.764,1.726,1.741,1.701,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,12,1.912,1.884,1.900,1.869,1.835,1.851,1.815,1.776,1.792,1.750,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,13,1.964,1.934,1.953,1.920,1.887,1.902,1.866,1.825,1.841,1.798,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,14,2.015,1.985,2.004,1.971,1.938,1.952,1.915,1.875,1.891,1.847,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,15,2.067,2.037,2.056,2.022,1.989,2.002,1.965,1.924,1.940,1.896,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,16,2.119,2.089,2.107,2.074,2.039,2.055,2.015,1.973,1.990,1.944,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,17,2.171,2.140,2.159,2.124,2.088,2.105,2.064,2.022,2.038,1.992,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,18,2.223,2.192,2.212,2.176,2.139,2.156,2.115,2.072,2.088,2.042,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,19,2.276,2.243,2.263,2.227,2.189,2.205,2.164,2.121,2.137,2.089,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,20,2.326,2.295,2.314,2.277,2.238,2.257,2.213,2.169,2.186,2.137,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,21,2.377,2.344,2.365,2.327,2.289,2.305,2.262,2.217,2.235,2.185,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,22,2.428,2.395,2.415,2.378,2.337,2.356,2.311,2.266,2.284,2.233,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,23,2.478,2.444,2.465,2.426,2.387,2.403,2.360,2.313,2.331,2.280,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,24,2.511,2.493,2.508,2.477,2.435,2.454,2.409,2.361,2.379,2.328,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,25,2.511,2.511,2.511,2.510,2.485,2.502,2.458,2.409,2.428,2.375,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,26,2.511,2.511,2.511,2.511,2.511,2.511,2.505,2.457,2.477,2.422,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,27,2.510,2.512,2.510,2.510,2.511,2.511,2.510,2.500,2.510,2.470,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,28,2.511,2.512,2.511,2.511,2.511,2.511,2.511,2.511,2.510,2.504,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,29,2.510,2.512,2.510,2.511,2.511,2.511,2.510,2.510,2.511,2.510,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,30,2.511,2.512,2.510,2.510,2.511,2.511,2.511,2.511,2.510,2.510,P9999_0y_X,P9999,25C,221013
0.92,1.53,4,31,2.511,2.512,2.511,2.511,2.510,2.511,2.511,2.510,2.511,2.511,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,0,1.207,1.211,1.227,1.200,1.168,1.183,1.150,1.111,1.126,1.084,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,1,1.301,1.275,1.291,1.264,1.234,1.249,1.214,1.178,1.192,1.152,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,2,1.364,1.338,1.354,1.327,1.297,1.313,1.279,1.242,1.257,1.217,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,3,1.423,1.397,1.413,1.387,1.357,1.371,1.338,1.302,1.317,1.277,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,4,1.481,1.455,1.471,1.443,1.413,1.428,1.397,1.360,1.374,1.335,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,5,1.536,1.510,1.526,1.499,1.469,1.483,1.451,1.415,1.429,1.391,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,6,1.591,1.565,1.582,1.554,1.525,1.538,1.505,1.468,1.484,1.445,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,7,1.645,1.620,1.636,1.608,1.577,1.591,1.559,1.521,1.537,1.498,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,8,1.699,1.672,1.688,1.661,1.630,1.644,1.611,1.574,1.588,1.550,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,9,1.752,1.727,1.743,1.713,1.682,1.696,1.662,1.625,1.640,1.601,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,10,1.806,1.779,1.796,1.766,1.734,1.749,1.714,1.677,1.692,1.652,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,11,1.859,1.832,1.849,1.819,1.786,1.801,1.765,1.727,1.742,1.701,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,12,1.912,1.883,1.900,1.870,1.837,1.851,1.815,1.776,1.792,1.750,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,13,1.963,1.935,1.953,1.921,1.888,1.902,1.865,1.825,1.843,1.799,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,14,2.016,1.986,2.004,1.971,1.938,1.953,1.915,1.875,1.892,1.847,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,15,2.067,2.038,2.056,2.023,1.989,2.004,1.965,1.924,1.941,1.897,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,16,2.120,2.088,2.108,2.074,2.039,2.054,2.015,1.973,1.990,1.945,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,17,2.171,2.139,2.159,2.125,2.089,2.105,2.064,2.023,2.041,1.994,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,18,2.225,2.191,2.212,2.176,2.140,2.157,2.115,2.072,2.090,2.044,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,19,2.276,2.242,2.263,2.228,2.190,2.207,2.165,2.121,2.139,2.091,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,20,2.327,2.292,2.313,2.277,2.241,2.258,2.214,2.169,2.189,2.139,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,21,2.378,2.344,2.364,2.327,2.289,2.307,2.263,2.217,2.236,2.186,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,22,2.429,2.393,2.414,2.377,2.339,2.356,2.312,2.266,2.286,2.234,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,23,2.479,2.443,2.464,2.426,2.387,2.406,2.361,2.313,2.334,2.281,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,24,2.510,2.493,2.508,2.476,2.436,2.455,2.408,2.363,2.382,2.327,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,25,2.512,2.510,2.511,2.511,2.484,2.501,2.458,2.410,2.430,2.377,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,26,2.511,2.511,2.511,2.510,2.511,2.510,2.503,2.458,2.479,2.424,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,27,2.511,2.511,2.511,2.511,2.511,2.510,2.511,2.504,2.511,2.472,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,28,2.511,2.511,2.510,2.511,2.511,2.511,2.511,2.510,2.510,2.507,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,29,2.511,2.511,2.510,2.511,2.510,2.511,2.511,2.511,2.511,2.511,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,30,2.511,2.511,2.511,2.511,2.511,2.510,2.511,2.511,2.511,2.511,P9999_0y_X,P9999,25C,221013
0.92,1.62,4,31,2.511,2.511,2.510,2.511,2.510,2.510,2.510,2.510,2.510,2.511,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,0,1.206,1.211,1.228,1.199,1.170,1.184,1.150,1.112,1.129,1.087,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,1,1.300,1.275,1.292,1.264,1.235,1.248,1.215,1.179,1.193,1.154,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,2,1.364,1.339,1.355,1.328,1.298,1.312,1.280,1.245,1.259,1.219,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,3,1.423,1.398,1.415,1.387,1.357,1.371,1.339,1.304,1.318,1.279,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,4,1.480,1.454,1.472,1.444,1.414,1.428,1.395,1.361,1.375,1.336,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,5,1.536,1.511,1.526,1.499,1.470,1.484,1.450,1.417,1.430,1.392,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,6,1.591,1.565,1.582,1.553,1.525,1.538,1.505,1.470,1.485,1.446,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,7,1.646,1.619,1.635,1.607,1.577,1.593,1.559,1.523,1.537,1.499,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,8,1.699,1.672,1.688,1.660,1.631,1.644,1.611,1.575,1.590,1.550,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,9,1.753,1.725,1.742,1.713,1.683,1.696,1.662,1.626,1.641,1.601,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,10,1.807,1.779,1.797,1.766,1.734,1.749,1.715,1.677,1.692,1.652,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,11,1.860,1.832,1.848,1.818,1.787,1.800,1.766,1.727,1.743,1.702,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,12,1.912,1.884,1.901,1.870,1.837,1.853,1.816,1.777,1.793,1.751,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,13,1.965,1.935,1.953,1.921,1.888,1.904,1.866,1.826,1.841,1.800,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,14,2.016,1.986,2.005,1.971,1.939,1.954,1.916,1.875,1.892,1.848,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,15,2.068,2.037,2.057,2.023,1.988,2.005,1.966,1.925,1.941,1.897,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,16,2.119,2.089,2.108,2.074,2.039,2.055,2.016,1.975,1.992,1.945,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,17,2.171,2.140,2.159,2.125,2.090,2.107,2.065,2.024,2.040,1.995,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,18,2.222,2.191,2.213,2.177,2.141,2.158,2.116,2.073,2.090,2.043,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,19,2.275,2.243,2.263,2.227,2.190,2.209,2.165,2.122,2.139,2.090,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,20,2.324,2.294,2.314,2.278,2.240,2.259,2.215,2.170,2.188,2.140,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,21,2.377,2.344,2.364,2.328,2.290,2.308,2.264,2.219,2.236,2.186,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,22,2.427,2.394,2.415,2.377,2.339,2.358,2.312,2.267,2.285,2.235,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,23,2.477,2.444,2.464,2.427,2.388,2.406,2.362,2.315,2.333,2.282,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,24,2.511,2.495,2.506,2.477,2.436,2.457,2.410,2.363,2.381,2.329,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,25,2.512,2.512,2.511,2.511,2.486,2.502,2.459,2.411,2.429,2.375,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,26,2.511,2.512,2.511,2.511,2.511,2.512,2.504,2.459,2.478,2.425,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,27,2.511,2.511,2.511,2.510,2.511,2.511,2.512,2.501,2.511,2.472,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,28,2.511,2.512,2.511,2.511,2.511,2.511,2.511,2.511,2.511,2.509,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,29,2.512,2.512,2.510,2.510,2.511,2.511,2.511,2.510,2.511,2.511,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,30,2.511,2.512,2.511,2.510,2.512,2.512,2.511,2.512,2.511,2.511,P9999_0y_X,P9999,25C,221013
0.92,1.98,4,31,2.511,2.512,2.511,2.511,2.511,2.512,2.511,2.511,2.510,2.511,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,0,1.313,1.213,1.228,1.201,1.171,1.186,1.151,1.112,1.128,1.086,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,1,1.330,1.276,1.291,1.265,1.236,1.251,1.217,1.180,1.194,1.154,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,2,1.390,1.340,1.354,1.328,1.298,1.313,1.280,1.245,1.258,1.219,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,3,1.444,1.399,1.414,1.387,1.358,1.372,1.340,1.304,1.319,1.280,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,4,1.499,1.455,1.471,1.444,1.415,1.430,1.397,1.362,1.376,1.337,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,5,1.554,1.511,1.527,1.501,1.472,1.486,1.452,1.418,1.431,1.392,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,6,1.607,1.565,1.583,1.554,1.525,1.539,1.506,1.471,1.485,1.447,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,7,1.659,1.620,1.636,1.608,1.579,1.593,1.559,1.524,1.537,1.498,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,8,1.711,1.672,1.690,1.661,1.632,1.645,1.611,1.577,1.590,1.550,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,9,1.763,1.725,1.743,1.713,1.684,1.698,1.663,1.627,1.643,1.601,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,10,1.817,1.779,1.797,1.767,1.737,1.751,1.716,1.678,1.694,1.653,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,11,1.868,1.831,1.850,1.819,1.788,1.803,1.766,1.729,1.744,1.703,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,12,1.919,1.884,1.902,1.871,1.838,1.853,1.817,1.779,1.795,1.752,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,13,1.970,1.936,1.954,1.922,1.889,1.905,1.866,1.828,1.844,1.801,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,14,2.023,1.987,2.005,1.973,1.939,1.955,1.916,1.878,1.893,1.849,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,15,2.073,2.038,2.056,2.024,1.990,2.006,1.968,1.927,1.943,1.898,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,16,2.123,2.088,2.108,2.075,2.041,2.056,2.017,1.975,1.992,1.945,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,17,2.175,2.140,2.159,2.126,2.090,2.107,2.067,2.025,2.041,1.995,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,18,2.227,2.192,2.214,2.178,2.141,2.159,2.117,2.074,2.092,2.044,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,19,2.277,2.242,2.265,2.228,2.190,2.208,2.167,2.123,2.140,2.092,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,20,2.328,2.294,2.316,2.279,2.240,2.257,2.215,2.172,2.189,2.139,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,21,2.377,2.345,2.367,2.328,2.290,2.307,2.265,2.220,2.237,2.188,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,22,2.429,2.396,2.416,2.379,2.340,2.358,2.313,2.267,2.287,2.235,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,23,2.479,2.444,2.466,2.428,2.389,2.407,2.363,2.316,2.334,2.283,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,24,2.512,2.494,2.506,2.476,2.437,2.457,2.412,2.363,2.383,2.330,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,25,2.512,2.511,2.511,2.511,2.487,2.505,2.459,2.411,2.431,2.378,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,26,2.512,2.512,2.511,2.511,2.512,2.512,2.506,2.460,2.479,2.427,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,27,2.512,2.512,2.512,2.512,2.511,2.512,2.511,2.505,2.511,2.472,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,28,2.512,2.511,2.512,2.512,2.512,2.512,2.511,2.511,2.511,2.510,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,29,2.512,2.511,2.511,2.511,2.512,2.512,2.511,2.511,2.511,2.511,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,30,2.512,2.511,2.511,2.511,2.512,2.512,2.511,2.512,2.511,2.511,P9999_0y_X,P9999,25C,221013
0.92,2.07,4,31,2.512,2.511,2.511,2.511,2.512,2.511,2.511,2.512,2.511,2.511,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,0,1.240,1.246,1.261,1.231,1.199,1.213,1.176,1.137,1.147,1.106,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,1,1.336,1.310,1.324,1.295,1.264,1.276,1.241,1.203,1.215,1.173,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,2,1.398,1.373,1.388,1.358,1.328,1.340,1.305,1.268,1.278,1.239,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,3,1.459,1.432,1.446,1.417,1.386,1.397,1.364,1.326,1.337,1.298,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,4,1.515,1.489,1.504,1.474,1.444,1.455,1.421,1.384,1.394,1.355,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,5,1.571,1.546,1.560,1.530,1.500,1.511,1.477,1.440,1.450,1.410,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,6,1.628,1.602,1.614,1.585,1.554,1.565,1.531,1.493,1.505,1.464,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,7,1.680,1.654,1.668,1.639,1.607,1.620,1.584,1.546,1.558,1.518,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,8,1.735,1.709,1.723,1.693,1.660,1.672,1.637,1.598,1.609,1.569,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,9,1.789,1.762,1.777,1.746,1.712,1.725,1.688,1.649,1.661,1.620,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,10,1.845,1.816,1.831,1.800,1.766,1.779,1.740,1.700,1.713,1.671,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,11,1.898,1.870,1.885,1.852,1.817,1.831,1.792,1.751,1.764,1.720,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,12,1.951,1.922,1.936,1.904,1.868,1.882,1.843,1.802,1.814,1.770,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,13,2.004,1.974,1.990,1.956,1.920,1.934,1.893,1.851,1.864,1.819,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,14,2.057,2.027,2.042,2.008,1.971,1.985,1.944,1.901,1.914,1.867,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,15,2.109,2.078,2.095,2.060,2.021,2.036,1.994,1.949,1.964,1.916,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,16,2.161,2.130,2.147,2.111,2.071,2.087,2.044,1.999,2.014,1.965,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,17,2.214,2.183,2.200,2.163,2.123,2.139,2.095,2.048,2.064,2.014,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,18,2.269,2.236,2.254,2.216,2.176,2.191,2.146,2.099,2.114,2.064,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,19,2.321,2.288,2.306,2.267,2.226,2.243,2.197,2.148,2.164,2.113,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,20,2.374,2.339,2.359,2.318,2.277,2.293,2.247,2.198,2.214,2.160,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,21,2.427,2.389,2.408,2.370,2.327,2.344,2.297,2.246,2.265,2.208,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,22,2.477,2.441,2.462,2.422,2.378,2.395,2.347,2.295,2.313,2.256,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,23,2.528,2.492,2.514,2.472,2.427,2.445,2.396,2.344,2.362,2.305,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,24,2.544,2.540,2.543,2.524,2.478,2.496,2.446,2.393,2.410,2.353,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,25,2.544,2.544,2.542,2.543,2.526,2.540,2.495,2.442,2.460,2.402,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,26,2.543,2.544,2.543,2.543,2.543,2.544,2.540,2.491,2.511,2.450,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,27,2.544,2.544,2.543,2.544,2.544,2.543,2.543,2.536,2.543,2.497,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,28,2.544,2.543,2.543,2.544,2.542,2.543,2.543,2.543,2.544,2.540,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,29,2.544,2.543,2.543,2.543,2.543,2.544,2.543,2.543,2.544,2.543,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,30,2.544,2.543,2.543,2.544,2.544,2.543,2.543,2.543,2.544,2.543,P9999_0y_X,P9999,25C,221013
0.7,1.8,5,31,2.545,2.543,2.544,2.543,2.543,2.543,2.543,2.543,2.543,2.542,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,0,1.239,1.247,1.261,1.232,1.200,1.212,1.176,1.135,1.147,1.104,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,1,1.336,1.311,1.324,1.296,1.264,1.276,1.242,1.201,1.214,1.172,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,2,1.399,1.374,1.387,1.359,1.328,1.340,1.306,1.267,1.279,1.237,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,3,1.458,1.433,1.445,1.418,1.388,1.399,1.364,1.325,1.338,1.296,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,4,1.515,1.490,1.503,1.476,1.444,1.456,1.421,1.383,1.396,1.354,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,5,1.572,1.546,1.559,1.530,1.499,1.512,1.477,1.439,1.452,1.410,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,6,1.627,1.601,1.614,1.586,1.554,1.567,1.531,1.493,1.504,1.463,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,7,1.682,1.656,1.668,1.639,1.608,1.620,1.585,1.546,1.558,1.516,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,8,1.735,1.709,1.723,1.693,1.660,1.673,1.637,1.598,1.610,1.567,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,9,1.790,1.762,1.776,1.746,1.713,1.726,1.690,1.649,1.661,1.619,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,10,1.844,1.816,1.832,1.799,1.767,1.779,1.742,1.702,1.714,1.671,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,11,1.897,1.869,1.884,1.852,1.818,1.832,1.793,1.752,1.764,1.721,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,12,1.951,1.921,1.936,1.904,1.868,1.882,1.844,1.802,1.814,1.770,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,13,2.004,1.973,1.989,1.955,1.919,1.934,1.895,1.852,1.865,1.819,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,14,2.056,2.025,2.042,2.007,1.971,1.985,1.945,1.902,1.915,1.868,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,15,2.110,2.078,2.094,2.059,2.022,2.037,1.995,1.952,1.965,1.917,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,16,2.162,2.130,2.146,2.111,2.074,2.088,2.047,2.000,2.014,1.964,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,17,2.213,2.182,2.199,2.162,2.123,2.139,2.097,2.049,2.064,2.014,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,18,2.269,2.235,2.252,2.215,2.174,2.191,2.148,2.100,2.116,2.064,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,19,2.320,2.287,2.306,2.268,2.224,2.242,2.198,2.149,2.166,2.112,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,20,2.374,2.338,2.357,2.317,2.276,2.293,2.247,2.198,2.215,2.160,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,21,2.425,2.390,2.409,2.369,2.328,2.345,2.297,2.247,2.264,2.209,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,22,2.477,2.440,2.461,2.420,2.378,2.394,2.347,2.296,2.312,2.257,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,23,2.530,2.493,2.513,2.472,2.428,2.446,2.396,2.346,2.362,2.306,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,24,2.544,2.539,2.542,2.523,2.479,2.496,2.446,2.394,2.411,2.354,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,25,2.544,2.544,2.542,2.543,2.528,2.541,2.496,2.442,2.460,2.402,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,26,2.543,2.543,2.543,2.544,2.544,2.543,2.538,2.492,2.509,2.451,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,27,2.543,2.543,2.543,2.544,2.543,2.543,2.543,2.535,2.543,2.498,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,28,2.544,2.544,2.543,2.544,2.544,2.544,2.543,2.543,2.544,2.538,P9999_0y_X,P9999,25C,221013
0.7,1.53,5,29,2.544,2.543,2.543,2.543,2.544,2.543,2.543,2.543,2.544,2.544,P9999_0y_X,P9999,25C,221013
