Lot_Bin_Wafer,part,instance,temp,date,Data,ivdd18/bit,ivdd/bit,VWL,Vwl(meas),VBL,Vbl(meas),PRG_CNT,PRG_Time,Pulse1,Pulse2,Pulse3,Pulse4,Pulse5,Pulse6,vdd
P9999_0y_X,P9988,1,85C,230410,1,170.9135,6.6506,0x000b,10.0006,0x0012,5.0003,0x15,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,193.9103,-0.8814,0x000b,10.0006,0x0013,5.0003,0x08,20,0x00000006,0x00000004,0x00000003,0x00000003,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,1,85C,230410,1,191.3462,0.5609,0x000b,10.0006,0x0013,5.0003,0x08,20,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,193.9103,-0.8814,0x000b,10.0006,0x0013,5.0003,0x09,25,0x00000006,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,1,85C,230410,1,191.3462,0.5609,0x000b,10.0006,0x0013,5.0003,0x09,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,193.9103,-0.8814,0x000b,10.0006,0x0013,5.0003,0x0b,30,0x00000007,0x00000003,0x00000003,0x00000003,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,1,85C,230410,1,191.3462,0.5609,0x000b,10.0006,0x0013,5.0003,0x0b,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,193.9103,-0.8814,0x000b,10.0006,0x0013,5.0003,0x0f,40,0x00000007,0x00000004,0x00000004,0x00000003,0x00000003,0x00000003,0.8,
P9999_0y_X,P9988,1,85C,230410,1,191.3462,0.5609,0x000b,10.0006,0x0013,5.0003,0x0f,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,193.9103,-0.8814,0x000b,10.0006,0x0013,5.0003,0x15,55,0x00000006,0x00000005,0x00000003,0x00000004,0x00000003,0x00000003,0.8,
P9999_0y_X,P9988,1,85C,230410,1,191.3462,0.5609,0x000b,10.0006,0x0013,5.0003,0x15,55,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,191.5064,0.0000,0x000b,10.0006,0x0014,5.0003,0x08,20,0x00000006,0x00000003,0x00000003,0x00000005,0x00000004,0x00000003,0.8,
P9999_0y_X,P9988,1,85C,230410,1,182.1314,-5.1282,0x000b,10.0006,0x0014,5.0003,0x08,20,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,191.5064,0.0000,0x000b,10.0006,0x0014,5.0003,0x09,25,0x00000004,0x00000003,0x00000003,0x00000003,0x00000003,0x00000003,0.8,
P9999_0y_X,P9988,1,85C,230410,1,182.1314,-5.1282,0x000b,10.0006,0x0014,5.0003,0x09,25,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,191.5064,0.0000,0x000b,10.0006,0x0014,5.0003,0x0b,30,0x00000006,0x00000003,0x00000004,0x00000003,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,1,85C,230410,1,182.1314,-5.1282,0x000b,10.0006,0x0014,5.0003,0x0b,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,191.5064,0.0000,0x000b,10.0006,0x0014,5.0003,0x0f,40,0x00000005,0x00000004,0x00000004,0x00000005,0x00000003,0x00000003,0.8,
P9999_0y_X,P9988,1,85C,230410,1,182.1314,-5.1282,0x000b,10.0006,0x0014,5.0003,0x0f,40,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,191.5064,0.0000,0x000b,10.0006,0x0014,5.0003,0x15,55,0x00000003,0x00000002,0x00000004,0x00000004,0x00000004,0x00000003,0.8,
P9999_0y_X,P9988,1,85C,230410,1,182.1314,-5.1282,0x000b,10.0006,0x0014,5.0003,0x15,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,179.8878,-4.4872,0x000b,10.0006,0x0015,5.0003,0x08,20,0x00000005,0x00000004,0x00000004,0x00000003,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,1,85C,230410,1,188.3013,-1.6827,0x000b,10.0006,0x0015,5.0003,0x08,20,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,179.8878,-4.4872,0x000b,10.0006,0x0015,5.0003,0x09,25,0x00000005,0x00000004,0x00000005,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,1,85C,230410,1,188.3013,-1.6827,0x000b,10.0006,0x0015,5.0003,0x09,25,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,179.8878,-4.4872,0x000b,10.0006,0x0015,5.0003,0x0b,30,0x00000005,0x00000003,0x00000003,0x00000004,0x00000004,0x00000003,0.8,
P9999_0y_X,P9988,1,85C,230410,1,188.3013,-1.6827,0x000b,10.0006,0x0015,5.0003,0x0b,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,179.8878,-4.4872,0x000b,10.0006,0x0015,5.0003,0x0f,40,0x00000005,0x00000003,0x00000005,0x00000003,0x00000003,0x00000003,0.8,
P9999_0y_X,P9988,1,85C,230410,1,188.3013,-1.6827,0x000b,10.0006,0x0015,5.0003,0x0f,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,179.8878,-4.4872,0x000b,10.0006,0x0015,5.0003,0x15,55,0x00000005,0x00000003,0x00000005,0x00000004,0x00000004,0x00000006,0.8,
P9999_0y_X,P9988,1,85C,230410,1,188.3013,-1.6827,0x000b,10.0006,0x0015,5.0003,0x15,55,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,195.5128,-6.7308,0x000b,10.0006,0x0016,5.0003,0x08,20,0x00000008,0x00000003,0x00000003,0x00000004,0x00000003,0x00000003,0.8,
P9999_0y_X,P9988,1,85C,230410,1,199.2788,-1.0417,0x000b,10.0006,0x0016,5.0003,0x08,20,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,195.5128,-6.7308,0x000b,10.0006,0x0016,5.0003,0x09,25,0x00000006,0x00000004,0x00000004,0x00000003,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,1,85C,230410,1,199.2788,-1.0417,0x000b,10.0006,0x0016,5.0003,0x09,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,195.5128,-6.7308,0x000b,10.0006,0x0016,5.0003,0x0b,30,0x00000005,0x00000003,0x00000003,0x00000003,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,1,85C,230410,1,199.2788,-1.0417,0x000b,10.0006,0x0016,5.0003,0x0b,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,195.5128,-6.7308,0x000b,10.0006,0x0016,5.0003,0x0f,40,0x00000005,0x00000004,0x00000004,0x00000003,0x00000004,0x00000003,0.8,
P9999_0y_X,P9988,1,85C,230410,1,199.2788,-1.0417,0x000b,10.0006,0x0016,5.0003,0x0f,40,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,1,85C,230410,0,195.5128,-6.7308,0x000b,10.0006,0x0016,5.0003,0x15,55,0x00000005,0x00000003,0x00000004,0x00000003,0x00000003,0x00000003,0.8,
P9999_0y_X,P9988,1,85C,230410,1,199.2788,-1.0417,0x000b,10.0006,0x0016,5.0003,0x15,55,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,192.5481,7.0513,0x0009,10.0006,0x000e,5.0003,0x09,20,0x00000034,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,168.7500,0.2404,0x0009,10.0006,0x000e,5.0003,0x09,20,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,192.5481,7.0513,0x0009,10.0006,0x000e,5.0003,0x0b,25,0x00000011,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,168.7500,0.2404,0x0009,10.0006,0x000e,5.0003,0x0b,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,192.5481,7.0513,0x0009,10.0006,0x000e,5.0003,0x0d,30,0x00000008,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,168.7500,0.2404,0x0009,10.0006,0x000e,5.0003,0x0d,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,192.5481,7.0513,0x0009,10.0006,0x000e,5.0003,0x12,40,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,168.7500,0.2404,0x0009,10.0006,0x000e,5.0003,0x12,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,192.5481,7.0513,0x0009,10.0006,0x000e,5.0003,0x19,55,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,168.7500,0.2404,0x0009,10.0006,0x000e,5.0003,0x19,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,190.3045,-1.1218,0x0009,10.0006,0x000f,5.0003,0x09,20,0x00000015,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,182.5321,3.2853,0x0009,10.0006,0x000f,5.0003,0x09,20,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,190.3045,-1.1218,0x0009,10.0006,0x000f,5.0003,0x0b,25,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,182.5321,3.2853,0x0009,10.0006,0x000f,5.0003,0x0b,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,190.3045,-1.1218,0x0009,10.0006,0x000f,5.0003,0x0d,30,0x00000008,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,182.5321,3.2853,0x0009,10.0006,0x000f,5.0003,0x0d,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,190.3045,-1.1218,0x0009,10.0006,0x000f,5.0003,0x12,40,0x00000003,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,182.5321,3.2853,0x0009,10.0006,0x000f,5.0003,0x12,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,190.3045,-1.1218,0x0009,10.0006,0x000f,5.0003,0x19,55,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,182.5321,3.2853,0x0009,10.0006,0x000f,5.0003,0x19,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,193.5096,1.6026,0x0009,10.0006,0x0010,5.0003,0x09,20,0x0000000e,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,175.0801,-2.8045,0x0009,10.0006,0x0010,5.0003,0x09,20,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,193.5096,1.6026,0x0009,10.0006,0x0010,5.0003,0x0b,25,0x0000000a,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,175.0801,-2.8045,0x0009,10.0006,0x0010,5.0003,0x0b,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,193.5096,1.6026,0x0009,10.0006,0x0010,5.0003,0x0d,30,0x00000004,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,175.0801,-2.8045,0x0009,10.0006,0x0010,5.0003,0x0d,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,193.5096,1.6026,0x0009,10.0006,0x0010,5.0003,0x12,40,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,175.0801,-2.8045,0x0009,10.0006,0x0010,5.0003,0x12,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,193.5096,1.6026,0x0009,10.0006,0x0010,5.0003,0x19,55,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,175.0801,-2.8045,0x0009,10.0006,0x0010,5.0003,0x19,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,192.5481,2.8846,0x0009,10.0006,0x0011,5.0003,0x09,20,0x00000007,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,185.8974,1.4423,0x0009,10.0006,0x0011,5.0003,0x09,20,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,192.5481,2.8846,0x0009,10.0006,0x0011,5.0003,0x0b,25,0x00000002,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,185.8974,1.4423,0x0009,10.0006,0x0011,5.0003,0x0b,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,192.5481,2.8846,0x0009,10.0006,0x0011,5.0003,0x0d,30,0x00000005,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,185.8974,1.4423,0x0009,10.0006,0x0011,5.0003,0x0d,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,192.5481,2.8846,0x0009,10.0006,0x0011,5.0003,0x12,40,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,185.8974,1.4423,0x0009,10.0006,0x0011,5.0003,0x12,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,192.5481,2.8846,0x0009,10.0006,0x0011,5.0003,0x19,55,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,185.8974,1.4423,0x0009,10.0006,0x0011,5.0003,0x19,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,198.5577,1.3622,0x0009,10.0006,0x0012,5.0003,0x09,20,0x00000006,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,185.3365,-3.4455,0x0009,10.0006,0x0012,5.0003,0x09,20,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,198.5577,1.3622,0x0009,10.0006,0x0012,5.0003,0x0b,25,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,185.3365,-3.4455,0x0009,10.0006,0x0012,5.0003,0x0b,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,198.5577,1.3622,0x0009,10.0006,0x0012,5.0003,0x0d,30,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,185.3365,-3.4455,0x0009,10.0006,0x0012,5.0003,0x0d,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,198.5577,1.3622,0x0009,10.0006,0x0012,5.0003,0x12,40,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,185.3365,-3.4455,0x0009,10.0006,0x0012,5.0003,0x12,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,198.5577,1.3622,0x0009,10.0006,0x0012,5.0003,0x19,55,0x00000002,0x00000001,0x00000002,0x00000002,0x00000002,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,185.3365,-3.4455,0x0009,10.0006,0x0012,5.0003,0x19,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,196.5545,-0.4006,0x0009,10.0006,0x0013,5.0003,0x09,20,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,191.1058,-0.8013,0x0009,10.0006,0x0013,5.0003,0x09,20,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,196.5545,-0.4006,0x0009,10.0006,0x0013,5.0003,0x0b,25,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000002,0.8,
P9999_0y_X,P9988,2,85C,230410,1,191.1058,-0.8013,0x0009,10.0006,0x0013,5.0003,0x0b,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,196.5545,-0.4006,0x0009,10.0006,0x0013,5.0003,0x0d,30,0x00000002,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,191.1058,-0.8013,0x0009,10.0006,0x0013,5.0003,0x0d,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,196.5545,-0.4006,0x0009,10.0006,0x0013,5.0003,0x12,40,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,191.1058,-0.8013,0x0009,10.0006,0x0013,5.0003,0x12,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,196.5545,-0.4006,0x0009,10.0006,0x0013,5.0003,0x19,55,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,191.1058,-0.8013,0x0009,10.0006,0x0013,5.0003,0x19,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,176.1218,4.5673,0x0009,10.0006,0x0014,5.0003,0x09,20,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,191.3462,0.0801,0x0009,10.0006,0x0014,5.0003,0x09,20,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,176.1218,4.5673,0x0009,10.0006,0x0014,5.0003,0x0b,25,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,191.3462,0.0801,0x0009,10.0006,0x0014,5.0003,0x0b,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,176.1218,4.5673,0x0009,10.0006,0x0014,5.0003,0x0d,30,0x00000002,0x00000001,0x00000002,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,191.3462,0.0801,0x0009,10.0006,0x0014,5.0003,0x0d,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,176.1218,4.5673,0x0009,10.0006,0x0014,5.0003,0x12,40,0x00000002,0x00000002,0x00000001,0x00000001,0x00000001,0x00000002,0.8,
P9999_0y_X,P9988,2,85C,230410,1,191.3462,0.0801,0x0009,10.0006,0x0014,5.0003,0x12,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,176.1218,4.5673,0x0009,10.0006,0x0014,5.0003,0x19,55,0x00000002,0x00000002,0x00000002,0x00000001,0x00000001,0x00000002,0.8,
P9999_0y_X,P9988,2,85C,230410,1,191.3462,0.0801,0x0009,10.0006,0x0014,5.0003,0x19,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,198.1571,2.8045,0x0009,10.0006,0x0015,5.0003,0x09,20,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,199.5192,6.4103,0x0009,10.0006,0x0015,5.0003,0x09,20,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,198.1571,2.8045,0x0009,10.0006,0x0015,5.0003,0x0b,25,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,199.5192,6.4103,0x0009,10.0006,0x0015,5.0003,0x0b,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,198.1571,2.8045,0x0009,10.0006,0x0015,5.0003,0x0d,30,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,199.5192,6.4103,0x0009,10.0006,0x0015,5.0003,0x0d,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,198.1571,2.8045,0x0009,10.0006,0x0015,5.0003,0x12,40,0x00000002,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,199.5192,6.4103,0x0009,10.0006,0x0015,5.0003,0x12,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,198.1571,2.8045,0x0009,10.0006,0x0015,5.0003,0x19,55,0x00000003,0x00000001,0x00000002,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,199.5192,6.4103,0x0009,10.0006,0x0015,5.0003,0x19,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,204.3269,-0.8814,0x0009,10.0006,0x0016,5.0003,0x09,20,0x00000004,0x00000001,0x00000001,0x00000002,0x00000001,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,197.9167,-5.1282,0x0009,10.0006,0x0016,5.0003,0x09,20,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,204.3269,-0.8814,0x0009,10.0006,0x0016,5.0003,0x0b,25,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,197.9167,-5.1282,0x0009,10.0006,0x0016,5.0003,0x0b,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,204.3269,-0.8814,0x0009,10.0006,0x0016,5.0003,0x0d,30,0x00000003,0x00000001,0x00000001,0x00000002,0x00000002,0x00000002,0.8,
P9999_0y_X,P9988,2,85C,230410,1,197.9167,-5.1282,0x0009,10.0006,0x0016,5.0003,0x0d,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,204.3269,-0.8814,0x0009,10.0006,0x0016,5.0003,0x12,40,0x00000002,0x00000001,0x00000001,0x00000001,0x00000002,0x00000001,0.8,
P9999_0y_X,P9988,2,85C,230410,1,197.9167,-5.1282,0x0009,10.0006,0x0016,5.0003,0x12,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,204.3269,-0.8814,0x0009,10.0006,0x0016,5.0003,0x19,55,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,197.9167,-5.1282,0x0009,10.0006,0x0016,5.0003,0x19,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,182.5321,1.5224,0x000b,10.0006,0x000e,5.0003,0x09,20,0x00000021,0x00000001,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9999_0y_X,P9988,2,85C,230410,1,159.8558,10.0962,0x000b,10.0006,0x000e,5.0003,0x09,20,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,182.5321,1.5224,0x000b,10.0006,0x000e,5.0003,0x0b,25,0x00000018,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,1,159.8558,10.0962,0x000b,10.0006,0x000e,5.0003,0x0b,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,2,85C,230410,0,182.5321,1.5224,0x000b,10.0006,0x000e,5.0003,0x0d,30,0x00000008,0x00000001,0x00000002,0x00000001,0x00000002,0x00000002,0.8,
P9999_0y_X,P9988,2,85C,230410,1,159.8558,10.0962,0x000b,10.0006,0x000e,5.0003,0x0d,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
