VWL,IWL,vdd,vdd18,vwl_trim_level,loaded,Instance,Lot Bin Wafer,Part Number,Temp,Date
2.6131,0.9518,0.8,1.98,23,1,1,P9KT98_0a_01,P0109,025C,231004
2.6571,0.9312,0.8,1.98,24,0,1,P9KT98_0a_01,P0109,025C,231004
2.6624,0.928,0.8,1.98,24,1,1,P9KT98_0a_01,P0109,025C,231004
2.7050,0.9078,0.8,1.98,25,0,1,P9KT98_0a_01,P0109,025C,231004
2.7025,0.9089,0.8,1.98,25,1,1,P9KT98_0a_01,P0109,025C,231004
2.7561,0.8838,0.8,1.98,26,0,1,P9KT98_0a_01,P0109,025C,231004
2.7068,0.9045,0.8,1.98,26,1,1,P9KT98_0a_01,P0109,025C,231004
2.8031,0.8613,0.8,1.98,27,0,1,P9KT98_0a_01,P0109,025C,231004
2.7064,0.9038,0.8,1.98,27,1,1,P9KT98_0a_01,P0109,025C,231004
2.8519,0.8384,0.8,1.98,28,0,1,P9KT98_0a_01,P0109,025C,231004
2.7068,0.9031,0.8,1.98,28,1,1,P9KT98_0a_01,P0109,025C,231004
2.8992,0.8171,0.8,1.98,29,0,1,P9KT98_0a_01,P0109,025C,231004
2.7080,0.9013,0.8,1.98,29,1,1,P9KT98_0a_01,P0109,025C,231004
2.9455,0.796,0.8,1.98,30,0,1,P9KT98_0a_01,P0109,025C,231004
2.7074,0.9019,0.8,1.98,30,1,1,P9KT98_0a_01,P0109,025C,231004
2.9920,0.7761,0.8,1.98,31,0,1,P9KT98_0a_01,P0109,025C,231004
2.7076,0.9019,0.8,1.98,31,1,1,P9KT98_0a_01,P0109,025C,231004
1.4383,1.5566,0.8,1.8,0,0,1,P9KT98_0a_01,P0109,025C,231004
1.4706,1.5194,0.8,1.8,0,1,1,P9KT98_0a_01,P0109,025C,231004
1.5210,1.4941,0.8,1.8,1,0,1,P9KT98_0a_01,P0109,025C,231004
1.5211,1.4937,0.8,1.8,1,1,1,P9KT98_0a_01,P0109,025C,231004
1.5724,1.4691,0.8,1.8,2,0,1,P9KT98_0a_01,P0109,025C,231004
1.5728,1.4679,0.8,1.8,2,1,1,P9KT98_0a_01,P0109,025C,231004
1.6217,1.444,0.8,1.8,3,0,1,P9KT98_0a_01,P0109,025C,231004
1.6221,1.4439,0.8,1.8,3,1,1,P9KT98_0a_01,P0109,025C,231004
1.6710,1.4194,0.8,1.8,4,0,1,P9KT98_0a_01,P0109,025C,231004
1.6711,1.419,0.8,1.8,4,1,1,P9KT98_0a_01,P0109,025C,231004
1.7203,1.3948,0.8,1.8,5,0,1,P9KT98_0a_01,P0109,025C,231004
1.7212,1.3948,0.8,1.8,5,1,1,P9KT98_0a_01,P0109,025C,231004
1.7688,1.3707,0.8,1.8,6,0,1,P9KT98_0a_01,P0109,025C,231004
1.7706,1.3696,0.8,1.8,6,1,1,P9KT98_0a_01,P0109,025C,231004
1.8185,1.346,0.8,1.8,7,0,1,P9KT98_0a_01,P0109,025C,231004
1.8191,1.3455,0.8,1.8,7,1,1,P9KT98_0a_01,P0109,025C,231004
1.8669,1.3214,0.8,1.8,8,0,1,P9KT98_0a_01,P0109,025C,231004
1.8689,1.3207,0.8,1.8,8,1,1,P9KT98_0a_01,P0109,025C,231004
1.9167,1.2962,0.8,1.8,9,0,1,P9KT98_0a_01,P0109,025C,231004
1.9180,1.2958,0.8,1.8,9,1,1,P9KT98_0a_01,P0109,025C,231004
1.9673,1.2713,0.8,1.8,10,0,1,P9KT98_0a_01,P0109,025C,231004
1.9692,1.2708,0.8,1.8,10,1,1,P9KT98_0a_01,P0109,025C,231004
2.0166,1.247,0.8,1.8,11,0,1,P9KT98_0a_01,P0109,025C,231004
2.0186,1.2456,0.8,1.8,11,1,1,P9KT98_0a_01,P0109,025C,231004
2.0653,1.2223,0.8,1.8,12,0,1,P9KT98_0a_01,P0109,025C,231004
2.0686,1.2214,0.8,1.8,12,1,1,P9KT98_0a_01,P0109,025C,231004
2.1144,1.1987,0.8,1.8,13,0,1,P9KT98_0a_01,P0109,025C,231004
2.1167,1.1968,0.8,1.8,13,1,1,P9KT98_0a_01,P0109,025C,231004
2.1625,1.174,0.8,1.8,14,0,1,P9KT98_0a_01,P0109,025C,231004
2.1662,1.1724,0.8,1.8,14,1,1,P9KT98_0a_01,P0109,025C,231004
2.2127,1.1497,0.8,1.8,15,0,1,P9KT98_0a_01,P0109,025C,231004
2.2170,1.1479,0.8,1.8,15,1,1,P9KT98_0a_01,P0109,025C,231004
2.2614,1.1263,0.8,1.8,16,0,1,P9KT98_0a_01,P0109,025C,231004
2.2640,1.1237,0.8,1.8,16,1,1,P9KT98_0a_01,P0109,025C,231004
2.3102,1.1007,0.8,1.8,17,0,1,P9KT98_0a_01,P0109,025C,231004
2.3139,1.099,0.8,1.8,17,1,1,P9KT98_0a_01,P0109,025C,231004
2.3604,1.0763,0.8,1.8,18,0,1,P9KT98_0a_01,P0109,025C,231004
2.3639,1.0746,0.8,1.8,18,1,1,P9KT98_0a_01,P0109,025C,231004
2.4096,1.0518,0.8,1.8,19,0,1,P9KT98_0a_01,P0109,025C,231004
2.4144,1.0501,0.8,1.8,19,1,1,P9KT98_0a_01,P0109,025C,231004
2.4585,1.0281,0.8,1.8,20,0,1,P9KT98_0a_01,P0109,025C,231004
2.4610,1.0262,0.8,1.8,20,1,1,P9KT98_0a_01,P0109,025C,231004
2.5078,1.0044,0.8,1.8,21,0,1,P9KT98_0a_01,P0109,025C,231004
2.5110,1.0015,0.8,1.8,21,1,1,P9KT98_0a_01,P0109,025C,231004
2.5553,0.9802,0.8,1.8,22,0,1,P9KT98_0a_01,P0109,025C,231004
2.5306,0.9905,0.8,1.8,22,1,1,P9KT98_0a_01,P0109,025C,231004
2.6058,0.9563,0.8,1.8,23,0,1,P9KT98_0a_01,P0109,025C,231004
2.5312,0.9887,0.8,1.8,23,1,1,P9KT98_0a_01,P0109,025C,231004
2.6542,0.9326,0.8,1.8,24,0,1,P9KT98_0a_01,P0109,025C,231004
2.5315,0.9874,0.8,1.8,24,1,1,P9KT98_0a_01,P0109,025C,231004
2.7025,0.9105,0.8,1.8,25,0,1,P9KT98_0a_01,P0109,025C,231004
2.5310,0.9862,0.8,1.8,25,1,1,P9KT98_0a_01,P0109,025C,231004
2.7500,0.8873,0.8,1.8,26,0,1,P9KT98_0a_01,P0109,025C,231004
2.5313,0.9856,0.8,1.8,26,1,1,P9KT98_0a_01,P0109,025C,231004
2.7972,0.8653,0.8,1.8,27,0,1,P9KT98_0a_01,P0109,025C,231004
2.5321,0.9849,0.8,1.8,27,1,1,P9KT98_0a_01,P0109,025C,231004
2.8448,0.8439,0.8,1.8,28,0,1,P9KT98_0a_01,P0109,025C,231004
2.5321,0.9845,0.8,1.8,28,1,1,P9KT98_0a_01,P0109,025C,231004
2.8922,0.8243,0.8,1.8,29,0,1,P9KT98_0a_01,P0109,025C,231004
2.5327,0.9839,0.8,1.8,29,1,1,P9KT98_0a_01,P0109,025C,231004
2.9391,0.8058,0.8,1.8,30,0,1,P9KT98_0a_01,P0109,025C,231004
2.5332,0.9838,0.8,1.8,30,1,1,P9KT98_0a_01,P0109,025C,231004
2.9868,0.789,0.8,1.8,31,0,1,P9KT98_0a_01,P0109,025C,231004
2.5336,0.9838,0.8,1.8,31,1,1,P9KT98_0a_01,P0109,025C,231004
1.4091,1.6965,0.8,1.62,0,0,1,P9KT98_0a_01,P0109,025C,231004
1.4553,1.5281,0.8,1.62,0,1,1,P9KT98_0a_01,P0109,025C,231004
1.5182,1.4959,0.8,1.62,1,0,1,P9KT98_0a_01,P0109,025C,231004
1.5194,1.4952,0.8,1.62,1,1,1,P9KT98_0a_01,P0109,025C,231004
1.5690,1.4699,0.8,1.62,2,0,1,P9KT98_0a_01,P0109,025C,231004
1.5696,1.4697,0.8,1.62,2,1,1,P9KT98_0a_01,P0109,025C,231004
1.6194,1.4449,0.8,1.62,3,0,1,P9KT98_0a_01,P0109,025C,231004
1.6200,1.4446,0.8,1.62,3,1,1,P9KT98_0a_01,P0109,025C,231004
1.6676,1.421,0.8,1.62,4,0,1,P9KT98_0a_01,P0109,025C,231004
1.6687,1.4201,0.8,1.62,4,1,1,P9KT98_0a_01,P0109,025C,231004
1.7180,1.3962,0.8,1.62,5,0,1,P9KT98_0a_01,P0109,025C,231004
1.7186,1.3956,0.8,1.62,5,1,1,P9KT98_0a_01,P0109,025C,231004
1.7667,1.3716,0.8,1.62,6,0,1,P9KT98_0a_01,P0109,025C,231004
1.7680,1.3712,0.8,1.62,6,1,1,P9KT98_0a_01,P0109,025C,231004
1.8167,1.3466,0.8,1.62,7,0,1,P9KT98_0a_01,P0109,025C,231004
1.8178,1.3462,0.8,1.62,7,1,1,P9KT98_0a_01,P0109,025C,231004
1.8658,1.3228,0.8,1.62,8,0,1,P9KT98_0a_01,P0109,025C,231004
1.8671,1.3214,0.8,1.62,8,1,1,P9KT98_0a_01,P0109,025C,231004
1.9151,1.2978,0.8,1.62,9,0,1,P9KT98_0a_01,P0109,025C,231004
1.9165,1.2975,0.8,1.62,9,1,1,P9KT98_0a_01,P0109,025C,231004
1.9655,1.273,0.8,1.62,10,0,1,P9KT98_0a_01,P0109,025C,231004
1.9675,1.2717,0.8,1.62,10,1,1,P9KT98_0a_01,P0109,025C,231004
2.0140,1.2485,0.8,1.62,11,0,1,P9KT98_0a_01,P0109,025C,231004
2.0157,1.2478,0.8,1.62,11,1,1,P9KT98_0a_01,P0109,025C,231004
2.0621,1.2242,0.8,1.62,12,0,1,P9KT98_0a_01,P0109,025C,231004
2.0645,1.2236,0.8,1.62,12,1,1,P9KT98_0a_01,P0109,025C,231004
2.1126,1.1993,0.8,1.62,13,0,1,P9KT98_0a_01,P0109,025C,231004
2.1144,1.1986,0.8,1.62,13,1,1,P9KT98_0a_01,P0109,025C,231004
2.1607,1.1753,0.8,1.62,14,0,1,P9KT98_0a_01,P0109,025C,231004
2.1648,1.1741,0.8,1.62,14,1,1,P9KT98_0a_01,P0109,025C,231004
2.2107,1.1512,0.8,1.62,15,0,1,P9KT98_0a_01,P0109,025C,231004
2.2127,1.1495,0.8,1.62,15,1,1,P9KT98_0a_01,P0109,025C,231004
2.2570,1.1275,0.8,1.62,16,0,1,P9KT98_0a_01,P0109,025C,231004
2.2615,1.1246,0.8,1.62,16,1,1,P9KT98_0a_01,P0109,025C,231004
2.3075,1.1025,0.8,1.62,17,0,1,P9KT98_0a_01,P0109,025C,231004
2.3110,1.1003,0.8,1.62,17,1,1,P9KT98_0a_01,P0109,025C,231004
2.3584,1.0777,0.8,1.62,18,0,1,P9KT98_0a_01,P0109,025C,231004
2.3479,1.0831,0.8,1.62,18,1,1,P9KT98_0a_01,P0109,025C,231004
2.4089,1.053,0.8,1.62,19,0,1,P9KT98_0a_01,P0109,025C,231004
2.3508,1.0783,0.8,1.62,19,1,1,P9KT98_0a_01,P0109,025C,231004
2.4550,1.03,0.8,1.62,20,0,1,P9KT98_0a_01,P0109,025C,231004
2.3508,1.078,0.8,1.62,20,1,1,P9KT98_0a_01,P0109,025C,231004
2.5036,1.0062,0.8,1.62,21,0,1,P9KT98_0a_01,P0109,025C,231004
2.3510,1.076,0.8,1.62,21,1,1,P9KT98_0a_01,P0109,025C,231004
2.5528,0.9828,0.8,1.62,22,0,1,P9KT98_0a_01,P0109,025C,231004
2.3516,1.0735,0.8,1.62,22,1,1,P9KT98_0a_01,P0109,025C,231004
2.5991,0.96,0.8,1.62,23,0,1,P9KT98_0a_01,P0109,025C,231004
2.3511,1.0748,0.8,1.62,23,1,1,P9KT98_0a_01,P0109,025C,231004
2.6467,0.9379,0.8,1.62,24,0,1,P9KT98_0a_01,P0109,025C,231004
2.3520,1.0726,0.8,1.62,24,1,1,P9KT98_0a_01,P0109,025C,231004
2.6945,0.916,0.8,1.62,25,0,1,P9KT98_0a_01,P0109,025C,231004
2.3523,1.073,0.8,1.62,25,1,1,P9KT98_0a_01,P0109,025C,231004
2.7413,0.8956,0.8,1.62,26,0,1,P9KT98_0a_01,P0109,025C,231004
2.3526,1.0729,0.8,1.62,26,1,1,P9KT98_0a_01,P0109,025C,231004
2.7633,0.8852,0.8,1.62,27,0,1,P9KT98_0a_01,P0109,025C,231004
2.3531,1.071,0.8,1.62,27,1,1,P9KT98_0a_01,P0109,025C,231004
2.7640,0.8851,0.8,1.62,28,0,1,P9KT98_0a_01,P0109,025C,231004
2.3529,1.0726,0.8,1.62,28,1,1,P9KT98_0a_01,P0109,025C,231004
2.7636,0.8874,0.8,1.62,29,0,1,P9KT98_0a_01,P0109,025C,231004
2.3529,1.0723,0.8,1.62,29,1,1,P9KT98_0a_01,P0109,025C,231004
2.7654,0.8845,0.8,1.62,30,0,1,P9KT98_0a_01,P0109,025C,231004
2.3535,1.0713,0.8,1.62,30,1,1,P9KT98_0a_01,P0109,025C,231004
2.7642,0.8857,0.8,1.62,31,0,1,P9KT98_0a_01,P0109,025C,231004
2.3526,1.0731,0.8,1.62,31,1,1,P9KT98_0a_01,P0109,025C,231004
1.4627,1.5222,0.7,1.98,0,0,1,P9KT98_0a_01,P0109,025C,231004
1.4714,1.5177,0.7,1.98,0,1,1,P9KT98_0a_01,P0109,025C,231004
1.5202,1.4941,0.7,1.98,1,0,1,P9KT98_0a_01,P0109,025C,231004
1.5200,1.4936,0.7,1.98,1,1,1,P9KT98_0a_01,P0109,025C,231004
1.5706,1.469,0.7,1.98,2,0,1,P9KT98_0a_01,P0109,025C,231004
1.5716,1.4685,0.7,1.98,2,1,1,P9KT98_0a_01,P0109,025C,231004
1.6209,1.444,0.7,1.98,3,0,1,P9KT98_0a_01,P0109,025C,231004
1.6214,1.4437,0.7,1.98,3,1,1,P9KT98_0a_01,P0109,025C,231004
1.6705,1.4198,0.7,1.98,4,0,1,P9KT98_0a_01,P0109,025C,231004
1.6708,1.4193,0.7,1.98,4,1,1,P9KT98_0a_01,P0109,025C,231004
1.7196,1.395,0.7,1.98,5,0,1,P9KT98_0a_01,P0109,025C,231004
1.7201,1.3944,0.7,1.98,5,1,1,P9KT98_0a_01,P0109,025C,231004
1.7682,1.3704,0.7,1.98,6,0,1,P9KT98_0a_01,P0109,025C,231004
1.7702,1.3695,0.7,1.98,6,1,1,P9KT98_0a_01,P0109,025C,231004
1.8184,1.3457,0.7,1.98,7,0,1,P9KT98_0a_01,P0109,025C,231004
1.8191,1.3452,0.7,1.98,7,1,1,P9KT98_0a_01,P0109,025C,231004
1.8671,1.3205,0.7,1.98,8,0,1,P9KT98_0a_01,P0109,025C,231004
1.8677,1.3206,0.7,1.98,8,1,1,P9KT98_0a_01,P0109,025C,231004
1.9183,1.2964,0.7,1.98,9,0,1,P9KT98_0a_01,P0109,025C,231004
1.9189,1.2955,0.7,1.98,9,1,1,P9KT98_0a_01,P0109,025C,231004
1.9678,1.2709,0.7,1.98,10,0,1,P9KT98_0a_01,P0109,025C,231004
1.9692,1.2706,0.7,1.98,10,1,1,P9KT98_0a_01,P0109,025C,231004
2.0168,1.2471,0.7,1.98,11,0,1,P9KT98_0a_01,P0109,025C,231004
2.0189,1.2455,0.7,1.98,11,1,1,P9KT98_0a_01,P0109,025C,231004
2.0650,1.2228,0.7,1.98,12,0,1,P9KT98_0a_01,P0109,025C,231004
2.0682,1.2208,0.7,1.98,12,1,1,P9KT98_0a_01,P0109,025C,231004
2.1146,1.1982,0.7,1.98,13,0,1,P9KT98_0a_01,P0109,025C,231004
2.1176,1.197,0.7,1.98,13,1,1,P9KT98_0a_01,P0109,025C,231004
2.1649,1.1736,0.7,1.98,14,0,1,P9KT98_0a_01,P0109,025C,231004
2.1668,1.1717,0.7,1.98,14,1,1,P9KT98_0a_01,P0109,025C,231004
2.2129,1.1493,0.7,1.98,15,0,1,P9KT98_0a_01,P0109,025C,231004
2.2154,1.1477,0.7,1.98,15,1,1,P9KT98_0a_01,P0109,025C,231004
2.2608,1.1258,0.7,1.98,16,0,1,P9KT98_0a_01,P0109,025C,231004
2.2650,1.1231,0.7,1.98,16,1,1,P9KT98_0a_01,P0109,025C,231004
2.3110,1.1009,0.7,1.98,17,0,1,P9KT98_0a_01,P0109,025C,231004
2.3151,1.0985,0.7,1.98,17,1,1,P9KT98_0a_01,P0109,025C,231004
2.3621,1.0755,0.7,1.98,18,0,1,P9KT98_0a_01,P0109,025C,231004
2.3662,1.0734,0.7,1.98,18,1,1,P9KT98_0a_01,P0109,025C,231004
2.4115,1.0515,0.7,1.98,19,0,1,P9KT98_0a_01,P0109,025C,231004
2.4150,1.0489,0.7,1.98,19,1,1,P9KT98_0a_01,P0109,025C,231004
2.4599,1.0269,0.7,1.98,20,0,1,P9KT98_0a_01,P0109,025C,231004
2.4637,1.0247,0.7,1.98,20,1,1,P9KT98_0a_01,P0109,025C,231004
2.5100,1.0029,0.7,1.98,21,0,1,P9KT98_0a_01,P0109,025C,231004
2.5150,1.0007,0.7,1.98,21,1,1,P9KT98_0a_01,P0109,025C,231004
2.5594,0.9788,0.7,1.98,22,0,1,P9KT98_0a_01,P0109,025C,231004
2.5647,0.9765,0.7,1.98,22,1,1,P9KT98_0a_01,P0109,025C,231004
2.6084,0.9544,0.7,1.98,23,0,1,P9KT98_0a_01,P0109,025C,231004
2.6122,0.9522,0.7,1.98,23,1,1,P9KT98_0a_01,P0109,025C,231004
2.6574,0.9306,0.7,1.98,24,0,1,P9KT98_0a_01,P0109,025C,231004
2.6612,0.9286,0.7,1.98,24,1,1,P9KT98_0a_01,P0109,025C,231004
2.7065,0.9071,0.7,1.98,25,0,1,P9KT98_0a_01,P0109,025C,231004
2.6810,0.9177,0.7,1.98,25,1,1,P9KT98_0a_01,P0109,025C,231004
2.7567,0.8829,0.7,1.98,26,0,1,P9KT98_0a_01,P0109,025C,231004
2.6801,0.9173,0.7,1.98,26,1,1,P9KT98_0a_01,P0109,025C,231004
2.8037,0.8611,0.7,1.98,27,0,1,P9KT98_0a_01,P0109,025C,231004
2.6806,0.9158,0.7,1.98,27,1,1,P9KT98_0a_01,P0109,025C,231004
2.8504,0.8388,0.7,1.98,28,0,1,P9KT98_0a_01,P0109,025C,231004
2.6806,0.9143,0.7,1.98,28,1,1,P9KT98_0a_01,P0109,025C,231004
2.8988,0.8165,0.7,1.98,29,0,1,P9KT98_0a_01,P0109,025C,231004
2.6816,0.9147,0.7,1.98,29,1,1,P9KT98_0a_01,P0109,025C,231004
2.9467,0.7963,0.7,1.98,30,0,1,P9KT98_0a_01,P0109,025C,231004
2.6816,0.9141,0.7,1.98,30,1,1,P9KT98_0a_01,P0109,025C,231004
2.9942,0.777,0.7,1.98,31,0,1,P9KT98_0a_01,P0109,025C,231004
2.6818,0.913,0.7,1.98,31,1,1,P9KT98_0a_01,P0109,025C,231004
1.4341,1.5584,0.7,1.8,0,0,1,P9KT98_0a_01,P0109,025C,231004
1.4688,1.5204,0.7,1.8,0,1,1,P9KT98_0a_01,P0109,025C,231004
1.5184,1.4958,0.7,1.8,1,0,1,P9KT98_0a_01,P0109,025C,231004
1.5184,1.4951,0.7,1.8,1,1,1,P9KT98_0a_01,P0109,025C,231004
1.5683,1.4705,0.7,1.8,2,0,1,P9KT98_0a_01,P0109,025C,231004
1.5699,1.4696,0.7,1.8,2,1,1,P9KT98_0a_01,P0109,025C,231004
1.6180,1.4457,0.7,1.8,3,0,1,P9KT98_0a_01,P0109,025C,231004
1.6186,1.4451,0.7,1.8,3,1,1,P9KT98_0a_01,P0109,025C,231004
1.6670,1.4215,0.7,1.8,4,0,1,P9KT98_0a_01,P0109,025C,231004
1.6679,1.4206,0.7,1.8,4,1,1,P9KT98_0a_01,P0109,025C,231004
1.7163,1.3967,0.7,1.8,5,0,1,P9KT98_0a_01,P0109,025C,231004
1.7171,1.3963,0.7,1.8,5,1,1,P9KT98_0a_01,P0109,025C,231004
1.7656,1.372,0.7,1.8,6,0,1,P9KT98_0a_01,P0109,025C,231004
1.7660,1.3714,0.7,1.8,6,1,1,P9KT98_0a_01,P0109,025C,231004
1.8150,1.3474,0.7,1.8,7,0,1,P9KT98_0a_01,P0109,025C,231004
1.8170,1.3466,0.7,1.8,7,1,1,P9KT98_0a_01,P0109,025C,231004
1.8646,1.323,0.7,1.8,8,0,1,P9KT98_0a_01,P0109,025C,231004
1.8663,1.3223,0.7,1.8,8,1,1,P9KT98_0a_01,P0109,025C,231004
1.9150,1.2982,0.7,1.8,9,0,1,P9KT98_0a_01,P0109,025C,231004
1.9167,1.2974,0.7,1.8,9,1,1,P9KT98_0a_01,P0109,025C,231004
1.9650,1.273,0.7,1.8,10,0,1,P9KT98_0a_01,P0109,025C,231004
1.9667,1.2719,0.7,1.8,10,1,1,P9KT98_0a_01,P0109,025C,231004
2.0143,1.2481,0.7,1.8,11,0,1,P9KT98_0a_01,P0109,025C,231004
2.0165,1.2473,0.7,1.8,11,1,1,P9KT98_0a_01,P0109,025C,231004
2.0630,1.2243,0.7,1.8,12,0,1,P9KT98_0a_01,P0109,025C,231004
2.0653,1.2229,0.7,1.8,12,1,1,P9KT98_0a_01,P0109,025C,231004
2.1112,1.1996,0.7,1.8,13,0,1,P9KT98_0a_01,P0109,025C,231004
2.1143,1.1982,0.7,1.8,13,1,1,P9KT98_0a_01,P0109,025C,231004
2.1605,1.175,0.7,1.8,14,0,1,P9KT98_0a_01,P0109,025C,231004
2.1642,1.1739,0.7,1.8,14,1,1,P9KT98_0a_01,P0109,025C,231004
2.2092,1.151,0.7,1.8,15,0,1,P9KT98_0a_01,P0109,025C,231004
2.2141,1.1494,0.7,1.8,15,1,1,P9KT98_0a_01,P0109,025C,231004
2.2582,1.1276,0.7,1.8,16,0,1,P9KT98_0a_01,P0109,025C,231004
2.2617,1.1244,0.7,1.8,16,1,1,P9KT98_0a_01,P0109,025C,231004
2.3081,1.1023,0.7,1.8,17,0,1,P9KT98_0a_01,P0109,025C,231004
2.3125,1.1002,0.7,1.8,17,1,1,P9KT98_0a_01,P0109,025C,231004
2.3587,1.0772,0.7,1.8,18,0,1,P9KT98_0a_01,P0109,025C,231004
2.3619,1.0756,0.7,1.8,18,1,1,P9KT98_0a_01,P0109,025C,231004
2.4083,1.053,0.7,1.8,19,0,1,P9KT98_0a_01,P0109,025C,231004
2.4129,1.0502,0.7,1.8,19,1,1,P9KT98_0a_01,P0109,025C,231004
2.4578,1.0284,0.7,1.8,20,0,1,P9KT98_0a_01,P0109,025C,231004
2.4610,1.0264,0.7,1.8,20,1,1,P9KT98_0a_01,P0109,025C,231004
2.5051,1.0048,0.7,1.8,21,0,1,P9KT98_0a_01,P0109,025C,231004
2.4993,1.0074,0.7,1.8,21,1,1,P9KT98_0a_01,P0109,025C,231004
2.5550,0.9807,0.7,1.8,22,0,1,P9KT98_0a_01,P0109,025C,231004
2.5022,1.0042,0.7,1.8,22,1,1,P9KT98_0a_01,P0109,025C,231004
2.6034,0.9573,0.7,1.8,23,0,1,P9KT98_0a_01,P0109,025C,231004
2.5014,1.0036,0.7,1.8,23,1,1,P9KT98_0a_01,P0109,025C,231004
2.6511,0.9334,0.7,1.8,24,0,1,P9KT98_0a_01,P0109,025C,231004
2.5023,1.0025,0.7,1.8,24,1,1,P9KT98_0a_01,P0109,025C,231004
2.7010,0.911,0.7,1.8,25,0,1,P9KT98_0a_01,P0109,025C,231004
2.5017,1.001,0.7,1.8,25,1,1,P9KT98_0a_01,P0109,025C,231004
2.7483,0.8876,0.7,1.8,26,0,1,P9KT98_0a_01,P0109,025C,231004
2.5023,0.9995,0.7,1.8,26,1,1,P9KT98_0a_01,P0109,025C,231004
2.7958,0.8663,0.7,1.8,27,0,1,P9KT98_0a_01,P0109,025C,231004
2.5028,0.9987,0.7,1.8,27,1,1,P9KT98_0a_01,P0109,025C,231004
2.8420,0.8457,0.7,1.8,28,0,1,P9KT98_0a_01,P0109,025C,231004
2.5028,0.9999,0.7,1.8,28,1,1,P9KT98_0a_01,P0109,025C,231004
2.8910,0.8265,0.7,1.8,29,0,1,P9KT98_0a_01,P0109,025C,231004
2.5025,0.9996,0.7,1.8,29,1,1,P9KT98_0a_01,P0109,025C,231004
2.9365,0.8088,0.7,1.8,30,0,1,P9KT98_0a_01,P0109,025C,231004
2.5039,0.9983,0.7,1.8,30,1,1,P9KT98_0a_01,P0109,025C,231004
2.9838,0.7928,0.7,1.8,31,0,1,P9KT98_0a_01,P0109,025C,231004
2.5043,0.9968,0.7,1.8,31,1,1,P9KT98_0a_01,P0109,025C,231004
1.4047,1.7004,0.7,1.62,0,0,1,P9KT98_0a_01,P0109,025C,231004
1.4515,1.5304,0.7,1.62,0,1,1,P9KT98_0a_01,P0109,025C,231004
1.5153,1.4977,0.7,1.62,1,0,1,P9KT98_0a_01,P0109,025C,231004
1.5155,1.4972,0.7,1.62,1,1,1,P9KT98_0a_01,P0109,025C,231004
1.5651,1.4721,0.7,1.62,2,0,1,P9KT98_0a_01,P0109,025C,231004
1.5666,1.4711,0.7,1.62,2,1,1,P9KT98_0a_01,P0109,025C,231004
1.6163,1.4474,0.7,1.62,3,0,1,P9KT98_0a_01,P0109,025C,231004
1.6153,1.4468,0.7,1.62,3,1,1,P9KT98_0a_01,P0109,025C,231004
1.6638,1.423,0.7,1.62,4,0,1,P9KT98_0a_01,P0109,025C,231004
1.6646,1.4224,0.7,1.62,4,1,1,P9KT98_0a_01,P0109,025C,231004
1.7126,1.3983,0.7,1.62,5,0,1,P9KT98_0a_01,P0109,025C,231004
1.7135,1.3975,0.7,1.62,5,1,1,P9KT98_0a_01,P0109,025C,231004
1.7636,1.3736,0.7,1.62,6,0,1,P9KT98_0a_01,P0109,025C,231004
1.7633,1.3737,0.7,1.62,6,1,1,P9KT98_0a_01,P0109,025C,231004
1.8109,1.3493,0.7,1.62,7,0,1,P9KT98_0a_01,P0109,025C,231004
1.8130,1.3485,0.7,1.62,7,1,1,P9KT98_0a_01,P0109,025C,231004
1.8611,1.3249,0.7,1.62,8,0,1,P9KT98_0a_01,P0109,025C,231004
1.8629,1.3235,0.7,1.62,8,1,1,P9KT98_0a_01,P0109,025C,231004
1.9112,1.2995,0.7,1.62,9,0,1,P9KT98_0a_01,P0109,025C,231004
1.9121,1.2991,0.7,1.62,9,1,1,P9KT98_0a_01,P0109,025C,231004
1.9615,1.2747,0.7,1.62,10,0,1,P9KT98_0a_01,P0109,025C,231004
1.9629,1.2735,0.7,1.62,10,1,1,P9KT98_0a_01,P0109,025C,231004
2.0110,1.2498,0.7,1.62,11,0,1,P9KT98_0a_01,P0109,025C,231004
2.0116,1.2492,0.7,1.62,11,1,1,P9KT98_0a_01,P0109,025C,231004
2.0590,1.2257,0.7,1.62,12,0,1,P9KT98_0a_01,P0109,025C,231004
2.0610,1.2242,0.7,1.62,12,1,1,P9KT98_0a_01,P0109,025C,231004
2.1088,1.2012,0.7,1.62,13,0,1,P9KT98_0a_01,P0109,025C,231004
2.1103,1.1998,0.7,1.62,13,1,1,P9KT98_0a_01,P0109,025C,231004
2.1564,1.1774,0.7,1.62,14,0,1,P9KT98_0a_01,P0109,025C,231004
2.1605,1.1755,0.7,1.62,14,1,1,P9KT98_0a_01,P0109,025C,231004
2.2055,1.1523,0.7,1.62,15,0,1,P9KT98_0a_01,P0109,025C,231004
2.2104,1.1506,0.7,1.62,15,1,1,P9KT98_0a_01,P0109,025C,231004
2.2557,1.1291,0.7,1.62,16,0,1,P9KT98_0a_01,P0109,025C,231004
2.2577,1.1265,0.7,1.62,16,1,1,P9KT98_0a_01,P0109,025C,231004
2.3044,1.1039,0.7,1.62,17,0,1,P9KT98_0a_01,P0109,025C,231004
2.3052,1.1036,0.7,1.62,17,1,1,P9KT98_0a_01,P0109,025C,231004
2.3551,1.0792,0.7,1.62,18,0,1,P9KT98_0a_01,P0109,025C,231004
