Lot_Bin_Wafer,part,instance,temp,date,block,lfo_ovr,Vdd,rd_vbl,pattern,idd/bit,idd18/bit,safv,rd_count,osc_setting,osc_delta,rd_delay,err_cnt,ppm
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,43.03,-30.05,0x03,0x07,0x04,0.0015,10.00,1.00,0.3912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,46.07,-9.94,0x05,0x01,0x0f,0.0003,3.50,30.00,11.737530048076923
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,46.07,-9.94,0x05,0x02,0x04,0.0031,3.75,30.00,11.737530048076923
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,46.07,-9.94,0x05,0x02,0x10,0.0243,4.00,18.00,7.042518028846153
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,46.07,-9.94,0x05,0x02,0x07,0.0046,4.50,15.00,5.868765024038462
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,46.07,-9.94,0x05,0x04,0x01,0.0052,5.00,12.00,4.695012019230769
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,46.07,-9.94,0x05,0x03,0x11,0.0612,6.00,2.00,0.7825020032051282
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,46.07,-9.94,0x05,0x05,0x03,0.0029,7.00,2.00,0.7825020032051282
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,46.07,-9.94,0x05,0x07,0x01,0.0577,8.00,1.00,0.3912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,46.07,-9.94,0x05,0x07,0x04,0.0015,10.00,2.00,0.7825020032051282
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,51.44,-14.18,0x07,0x01,0x0f,0.0003,3.50,35.00,13.693785056089743
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,51.44,-14.18,0x07,0x02,0x04,0.0031,3.75,28.00,10.955028044871796
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,51.44,-14.18,0x07,0x02,0x10,0.0243,4.00,23.00,8.998773036858974
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,51.44,-14.18,0x07,0x02,0x07,0.0046,4.50,17.00,6.651267027243589
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,51.44,-14.18,0x07,0x04,0x01,0.0052,5.00,12.00,4.695012019230769
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,51.44,-14.18,0x07,0x03,0x11,0.0612,6.00,6.00,2.3475060096153846
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,51.44,-14.18,0x07,0x05,0x03,0.0029,7.00,5.00,1.9562550080128205
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,51.44,-14.18,0x07,0x07,0x01,0.0577,8.00,2.00,0.7825020032051282
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,51.44,-14.18,0x07,0x07,0x04,0.0015,10.00,1.00,0.3912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,54.49,-14.58,0x09,0x01,0x0f,0.0003,3.50,35.00,13.693785056089743
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,54.49,-14.58,0x09,0x02,0x04,0.0031,3.75,37.00,14.476287059294872
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,54.49,-14.58,0x09,0x02,0x10,0.0243,4.00,31.00,12.128781049679487
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,54.49,-14.58,0x09,0x02,0x07,0.0046,4.50,24.00,9.390024038461538
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,54.49,-14.58,0x09,0x04,0x01,0.0052,5.00,18.00,7.042518028846153
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,54.49,-14.58,0x09,0x03,0x11,0.0612,6.00,11.00,4.303761017628205
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,54.49,-14.58,0x09,0x05,0x03,0.0029,7.00,6.00,2.3475060096153846
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,54.49,-14.58,0x09,0x07,0x01,0.0577,8.00,7.00,2.738757011217949
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,random,54.49,-14.58,0x09,0x07,0x04,0.0015,10.00,4.00,1.5650040064102564
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-592.39,313.62,0x01,0x01,0x0f,0.0226,3.50,26.00,10.172526041666666
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-592.39,313.62,0x01,0x02,0x04,0.0072,3.75,31.00,12.128781049679487
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-592.39,313.62,0x01,0x01,0x1b,0.0788,4.00,11.00,4.303761017628205
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-592.39,313.62,0x01,0x02,0x07,0.0024,4.50,6.00,2.3475060096153846
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-592.39,313.62,0x01,0x03,0x04,0.0137,5.00,6.00,2.3475060096153846
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-592.39,313.62,0x01,0x03,0x07,0.0310,6.00,6.00,2.3475060096153846
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-592.39,313.62,0x01,0x04,0x06,0.0466,7.00,3.00,1.1737530048076923
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-592.39,313.62,0x01,0x04,0x18,0.0039,8.00,1.00,0.3912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-592.39,313.62,0x01,0x06,0x06,0.0482,10.00,2.00,0.7825020032051282
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-588.78,318.27,0x03,0x01,0x0f,0.0226,3.50,26.00,10.172526041666666
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-588.78,318.27,0x03,0x02,0x04,0.0072,3.75,29.00,11.34627904647436
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-588.78,318.27,0x03,0x01,0x1b,0.0788,4.00,7.00,2.738757011217949
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-588.78,318.27,0x03,0x02,0x07,0.0024,4.50,8.00,3.1300080128205128
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-588.78,318.27,0x03,0x03,0x04,0.0137,5.00,5.00,1.9562550080128205
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-588.78,318.27,0x03,0x03,0x07,0.0310,6.00,2.00,0.7825020032051282
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-588.78,318.27,0x03,0x04,0x06,0.0466,7.00,1.00,0.3912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-588.78,318.27,0x03,0x04,0x18,0.0039,8.00,1.00,0.3912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-588.78,318.27,0x03,0x06,0x06,0.0482,10.00,1.00,0.3912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-583.73,332.13,0x05,0x01,0x0f,0.0226,3.50,18.00,7.042518028846153
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-583.73,332.13,0x05,0x02,0x04,0.0072,3.75,23.00,8.998773036858974
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-583.73,332.13,0x05,0x01,0x1b,0.0788,4.00,8.00,3.1300080128205128
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-583.73,332.13,0x05,0x02,0x07,0.0024,4.50,6.00,2.3475060096153846
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-583.73,332.13,0x05,0x03,0x04,0.0137,5.00,3.00,1.1737530048076923
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-583.73,332.13,0x05,0x03,0x07,0.0310,6.00,1.00,0.3912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-583.73,332.13,0x05,0x04,0x06,0.0466,7.00,2.00,0.7825020032051282
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-583.73,332.13,0x05,0x04,0x18,0.0039,8.00,1.00,0.3912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-583.73,332.13,0x05,0x06,0x06,0.0482,10.00,1.00,0.3912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-580.05,319.47,0x07,0x01,0x0f,0.0226,3.50,21.00,8.216271033653847
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-580.05,319.47,0x07,0x02,0x04,0.0072,3.75,21.00,8.216271033653847
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-580.05,319.47,0x07,0x01,0x1b,0.0788,4.00,4.00,1.5650040064102564
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-580.05,319.47,0x07,0x02,0x07,0.0024,4.50,9.00,3.5212590144230766
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-580.05,319.47,0x07,0x03,0x04,0.0137,5.00,4.00,1.5650040064102564
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-580.05,319.47,0x07,0x03,0x07,0.0310,6.00,3.00,1.1737530048076923
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-580.05,319.47,0x07,0x04,0x06,0.0466,7.00,1.00,0.3912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-580.05,319.47,0x07,0x04,0x18,0.0039,8.00,0.00,0.0
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-580.05,319.47,0x07,0x06,0x06,0.0482,10.00,0.00,0.0
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-578.53,323.72,0x09,0x01,0x0f,0.0226,3.50,24.00,9.390024038461538
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-578.53,323.72,0x09,0x02,0x04,0.0072,3.75,24.00,9.390024038461538
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-578.53,323.72,0x09,0x01,0x1b,0.0788,4.00,16.00,6.2600160256410255
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-578.53,323.72,0x09,0x02,0x07,0.0024,4.50,9.00,3.5212590144230766
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-578.53,323.72,0x09,0x03,0x04,0.0137,5.00,9.00,3.5212590144230766
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-578.53,323.72,0x09,0x03,0x07,0.0310,6.00,2.00,0.7825020032051282
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-578.53,323.72,0x09,0x04,0x06,0.0466,7.00,3.00,1.1737530048076923
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-578.53,323.72,0x09,0x04,0x18,0.0039,8.00,1.00,0.3912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,random,-578.53,323.72,0x09,0x06,0x06,0.0482,10.00,2.00,0.7825020032051282
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,728.93,-418.67,0x01,0x01,0x13,0.0493,3.50,16.00,6.2600160256410255
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,728.93,-418.67,0x01,0x01,0x19,0.0386,3.75,20.00,7.825020032051282
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,728.93,-418.67,0x01,0x02,0x0a,0.0225,4.00,20.00,7.825020032051282
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,728.93,-418.67,0x01,0x01,0x1c,0.0188,4.50,12.00,4.695012019230769
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,728.93,-418.67,0x01,0x03,0x09,0.0394,5.00,10.00,3.912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,728.93,-418.67,0x01,0x03,0x11,0.0330,6.00,9.00,3.5212590144230766
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,728.93,-418.67,0x01,0x04,0x06,0.0109,7.00,4.00,1.5650040064102564
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,728.93,-418.67,0x01,0x05,0x0b,0.0238,8.00,6.00,2.3475060096153846
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,728.93,-418.67,0x01,0x07,0x09,0.0328,10.00,4.00,1.5650040064102564
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,739.98,-419.15,0x03,0x01,0x13,0.0493,3.50,20.00,7.825020032051282
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,739.98,-419.15,0x03,0x01,0x19,0.0386,3.75,24.00,9.390024038461538
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,739.98,-419.15,0x03,0x02,0x0a,0.0225,4.00,23.00,8.998773036858974
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,739.98,-419.15,0x03,0x01,0x1c,0.0188,4.50,11.00,4.303761017628205
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,739.98,-419.15,0x03,0x03,0x09,0.0394,5.00,16.00,6.2600160256410255
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,739.98,-419.15,0x03,0x03,0x11,0.0330,6.00,9.00,3.5212590144230766
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,739.98,-419.15,0x03,0x04,0x06,0.0109,7.00,8.00,3.1300080128205128
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,739.98,-419.15,0x03,0x05,0x0b,0.0238,8.00,5.00,1.9562550080128205
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,739.98,-419.15,0x03,0x07,0x09,0.0328,10.00,5.00,1.9562550080128205
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.83,-421.55,0x05,0x01,0x13,0.0493,3.50,27.00,10.56377704326923
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.83,-421.55,0x05,0x01,0x19,0.0386,3.75,24.00,9.390024038461538
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.83,-421.55,0x05,0x02,0x0a,0.0225,4.00,25.00,9.781275040064102
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.83,-421.55,0x05,0x01,0x1c,0.0188,4.50,15.00,5.868765024038462
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.83,-421.55,0x05,0x03,0x09,0.0394,5.00,22.00,8.60752203525641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.83,-421.55,0x05,0x03,0x11,0.0330,6.00,12.00,4.695012019230769
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.83,-421.55,0x05,0x04,0x06,0.0109,7.00,10.00,3.912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.83,-421.55,0x05,0x05,0x0b,0.0238,8.00,9.00,3.5212590144230766
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.83,-421.55,0x05,0x07,0x09,0.0328,10.00,5.00,1.9562550080128205
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.19,-416.75,0x07,0x01,0x13,0.0493,3.50,37.00,14.476287059294872
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.19,-416.75,0x07,0x01,0x19,0.0386,3.75,27.00,10.56377704326923
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.19,-416.75,0x07,0x02,0x0a,0.0225,4.00,27.00,10.56377704326923
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.19,-416.75,0x07,0x01,0x1c,0.0188,4.50,19.00,7.433769030448718
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.19,-416.75,0x07,0x03,0x09,0.0394,5.00,19.00,7.433769030448718
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.19,-416.75,0x07,0x03,0x11,0.0330,6.00,16.00,6.2600160256410255
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.19,-416.75,0x07,0x04,0x06,0.0109,7.00,14.00,5.477514022435898
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.19,-416.75,0x07,0x05,0x0b,0.0238,8.00,11.00,4.303761017628205
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,741.19,-416.75,0x07,0x07,0x09,0.0328,10.00,10.00,3.912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,755.21,-416.59,0x09,0x01,0x13,0.0493,3.50,39.00,15.2587890625
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,755.21,-416.59,0x09,0x01,0x19,0.0386,3.75,39.00,15.2587890625
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,755.21,-416.59,0x09,0x02,0x0a,0.0225,4.00,34.00,13.302534054487179
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,755.21,-416.59,0x09,0x01,0x1c,0.0188,4.50,27.00,10.56377704326923
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,755.21,-416.59,0x09,0x03,0x09,0.0394,5.00,28.00,10.955028044871796
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,755.21,-416.59,0x09,0x03,0x11,0.0330,6.00,19.00,7.433769030448718
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,755.21,-416.59,0x09,0x04,0x06,0.0109,7.00,20.00,7.825020032051282
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,755.21,-416.59,0x09,0x05,0x0b,0.0238,8.00,14.00,5.477514022435898
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.880,0x0f,scan_io,755.21,-416.59,0x09,0x07,0x09,0.0328,10.00,16.00,6.2600160256410255
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,38.06,-20.43,0x01,0x01,0x0f,0.0190,3.50,18.00,7.042518028846153
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,38.06,-20.43,0x01,0x01,0x14,0.0059,3.75,18.00,7.042518028846153
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,38.06,-20.43,0x01,0x03,0x01,0.0011,4.00,19.00,7.433769030448718
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,38.06,-20.43,0x01,0x01,0x1c,0.0024,4.50,11.00,4.303761017628205
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,38.06,-20.43,0x01,0x04,0x01,0.0052,5.00,9.00,3.5212590144230766
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,38.06,-20.43,0x01,0x03,0x07,0.0270,6.00,6.00,2.3475060096153846
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,38.06,-20.43,0x01,0x05,0x09,0.0127,7.00,6.00,2.3475060096153846
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,38.06,-20.43,0x01,0x04,0x0d,0.0151,8.00,3.00,1.1737530048076923
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,38.06,-20.43,0x01,0x07,0x04,0.0219,10.00,1.00,0.3912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,41.19,-13.22,0x03,0x01,0x0f,0.0190,3.50,19.00,7.433769030448718
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,41.19,-13.22,0x03,0x01,0x14,0.0059,3.75,21.00,8.216271033653847
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,41.19,-13.22,0x03,0x03,0x01,0.0011,4.00,18.00,7.042518028846153
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,41.19,-13.22,0x03,0x01,0x1c,0.0024,4.50,11.00,4.303761017628205
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,41.19,-13.22,0x03,0x04,0x01,0.0052,5.00,11.00,4.303761017628205
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,41.19,-13.22,0x03,0x03,0x07,0.0270,6.00,9.00,3.5212590144230766
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,41.19,-13.22,0x03,0x05,0x09,0.0127,7.00,5.00,1.9562550080128205
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,41.19,-13.22,0x03,0x04,0x0d,0.0151,8.00,4.00,1.5650040064102564
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,41.19,-13.22,0x03,0x07,0x04,0.0219,10.00,2.00,0.7825020032051282
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,44.63,-24.20,0x05,0x01,0x0f,0.0190,3.50,28.00,10.955028044871796
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,44.63,-24.20,0x05,0x01,0x14,0.0059,3.75,19.00,7.433769030448718
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,44.63,-24.20,0x05,0x03,0x01,0.0011,4.00,20.00,7.825020032051282
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,44.63,-24.20,0x05,0x01,0x1c,0.0024,4.50,16.00,6.2600160256410255
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,44.63,-24.20,0x05,0x04,0x01,0.0052,5.00,14.00,5.477514022435898
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,44.63,-24.20,0x05,0x03,0x07,0.0270,6.00,10.00,3.912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,44.63,-24.20,0x05,0x05,0x09,0.0127,7.00,10.00,3.912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,44.63,-24.20,0x05,0x04,0x0d,0.0151,8.00,7.00,2.738757011217949
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,44.63,-24.20,0x05,0x07,0x04,0.0219,10.00,6.00,2.3475060096153846
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,51.28,-17.39,0x07,0x01,0x0f,0.0190,3.50,25.00,9.781275040064102
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,51.28,-17.39,0x07,0x01,0x14,0.0059,3.75,26.00,10.172526041666666
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,51.28,-17.39,0x07,0x03,0x01,0.0011,4.00,26.00,10.172526041666666
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,51.28,-17.39,0x07,0x01,0x1c,0.0024,4.50,18.00,7.042518028846153
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,51.28,-17.39,0x07,0x04,0x01,0.0052,5.00,17.00,6.651267027243589
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,51.28,-17.39,0x07,0x03,0x07,0.0270,6.00,13.00,5.086263020833333
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,51.28,-17.39,0x07,0x05,0x09,0.0127,7.00,12.00,4.695012019230769
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,51.28,-17.39,0x07,0x04,0x0d,0.0151,8.00,10.00,3.912510016025641
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,51.28,-17.39,0x07,0x07,0x04,0.0219,10.00,9.00,3.5212590144230766
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,54.49,-10.90,0x09,0x01,0x0f,0.0190,3.50,29.00,11.34627904647436
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,54.49,-10.90,0x09,0x01,0x14,0.0059,3.75,29.00,11.34627904647436
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,54.49,-10.90,0x09,0x03,0x01,0.0011,4.00,30.00,11.737530048076923
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,54.49,-10.90,0x09,0x01,0x1c,0.0024,4.50,20.00,7.825020032051282
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,54.49,-10.90,0x09,0x04,0x01,0.0052,5.00,23.00,8.998773036858974
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,54.49,-10.90,0x09,0x03,0x07,0.0270,6.00,19.00,7.433769030448718
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,54.49,-10.90,0x09,0x05,0x09,0.0127,7.00,16.00,6.2600160256410255
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,54.49,-10.90,0x09,0x04,0x0d,0.0151,8.00,14.00,5.477514022435898
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.800,0x0f,scan_io,54.49,-10.90,0x09,0x07,0x04,0.0219,10.00,13.00,5.086263020833333
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,scan_io,-594.31,315.78,0x01,0x01,0x0f,0.0250,3.50,19.00,7.433769030448718
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,scan_io,-594.31,315.78,0x01,0x01,0x1a,0.0013,3.75,15.00,5.868765024038462
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,scan_io,-594.31,315.78,0x01,0x02,0x05,0.0272,4.00,17.00,6.651267027243589
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,scan_io,-594.31,315.78,0x01,0x02,0x0d,0.0079,4.50,12.00,4.695012019230769
P9KT88_0a_X,P0012,1,85C,221013,2,0,0.720,0x0f,scan_io,-594.31,315.78,0x01,0x02,0x12,0.0243,5.00,8.00,3.1300080128205128
